,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,day,date,period,nswprice,nswdemand,vicprice,vicdemand,transfer
114,1024,0.001,64,GMC,392512.0,176002,0.24113214,0.7970977091947353,0.8152523781120367,0.1890338719565943,0.0730706602334976,0.1407437920570373,0.0011755364248529,0.0124723128974437,2.315995516255498e-06,0.0065278019756078,0.0132433073595166
115,1024,0.001,64,ICEH,159553.0,192514,0.35328212,0.8232954215003239,0.8141739940785585,0.2417409028723411,0.0800846070051193,0.1782620251178741,0.0007607845473103,0.0052567184902727,8.011212457859074e-07,0.0024731524754315,0.0387784019112587
116,1024,0.001,64,MCN,36992.0,63426,0.57153445,0.7708817375332557,0.7864331633184418,0.2290309971572576,0.1122725084424018,0.1448513865470886,0.0101762246340513,0.035333938896656,0.0001501149963587,0.0279237441718578,0.0440101139247417
117,1024,0.001,64,SCARF,67456.0,63426,0.44517902,0.7729616810509814,0.8067694871285066,,,,,,,,
118,1024,0.001,64,SUBTAB,46976.0,63426,0.70299935,0.7924960810012078,0.7986745060167959,,,,,,,,
119,1024,0.001,128,CLIP,118273.0,249730,0.7019941,0.8119010424063396,0.8140817505176865,0.2218620336135124,0.0821552202105522,0.1263049840927124,0.0009653972811065,0.0069578210823237,9.044952093972825e-07,0.0033798825461417,0.0123104909434914
120,1024,0.001,128,CONTROL,,249730,,,0.8036889309079498,,,,,,,,
121,1024,0.001,128,GMC,400768.0,282754,0.26539117,0.7856274523329371,0.8155606230903757,0.2039436914266549,0.0825079604983329,0.1329192072153091,0.0008006324060261,0.0146185318008065,3.025908199560945e-06,0.0069061517715454,0.0131290964782238
122,1024,0.001,128,ICEH,167809.0,299266,0.3584592,0.8326435354441148,0.8338938279319453,0.2787044959293763,0.0561721064150333,0.1615077406167984,0.0007708266493864,0.0041726450435817,7.701262347836746e-07,0.002400686731562,0.0089695546776056
123,1024,0.001,128,MCN,131328.0,249730,0.40832758,0.8150631570832099,0.8156988531771956,0.2351867514465397,0.0817341580986976,0.2018336057662964,0.0038180516567081,0.0160093177109956,4.847774107474834e-06,0.0075187291949987,0.024689994752407
124,1024,0.001,128,SCARF,265984.0,249730,0.41158584,0.780111774308951,0.8084489421070216,,,,,,,,
125,1024,0.001,128,SUBTAB,184064.0,249730,0.6331768,0.7966607019437422,0.8115899570837509,,,,,,,,
126,1024,0.002,32,CLIP,8065.0,16354,0.7531083,0.8123446771272488,0.809991113780133,0.2165411296728519,0.0813046097755432,0.1497902274131775,0.0021374118514358,0.0083358222618699,1.019936235024943e-06,0.0052473214454948,0.0089964605867862
127,1024,0.002,32,CONTROL,,16354,,,0.77068115512743,,,,,,,,
128,1024,0.002,32,GMC,388384.0,147202,0.22949886,0.7943965418132488,0.8214028054485918,0.2186075881634308,0.0618172027170658,0.1361656337976455,0.0008479435928165,0.0159679409116506,2.6859941044676816e-06,0.0057596443220973,0.0135342562571167
129,1024,0.002,32,ICEH,155425.0,163714,,0.8176462472966008,0.8255261737722612,0.2133599282032487,0.0720476657152175,0.1736137121915817,0.0004362075706012,0.0038230449426919,1.2631006995889038e-07,0.002320464933291,0.0092390980571508
130,1024,0.002,32,MCN,11328.0,16354,0.46000883,0.7873040669672021,0.7960923625848215,0.2235419391290602,0.0971790999174118,0.1631907075643539,0.0071227187290787,0.0562268234789371,0.0001183217318612,0.0348033867776393,0.0457646660506725
131,1024,0.002,32,SCARF,17344.0,16354,0.4633812,0.7196078431372549,0.7719015563733944,,,,,,,,
132,1024,0.002,32,SUBTAB,12224.0,16354,0.7185061,0.8062729679027574,0.7939711664482307,,,,,,,,
133,1024,0.002,64,CLIP,30465.0,63426,0.6919611,0.800374113914035,0.8229094051913377,0.2153579657178226,0.0800346583127975,0.1338729858398437,0.00070614926517,0.0073435730300843,5.57094324449281e-07,0.0036478955298662,0.0181875377893447
134,1024,0.002,64,CONTROL,,63426,,,0.7847546551213436,,,,,,,,
135,1024,0.002,64,GMC,392512.0,176002,0.23953865,0.8012037649439303,0.828187982097716,0.2166441198187814,0.0660920590162277,0.1398157775402069,0.0007884489605203,0.0138789843767881,2.9777957024634816e-06,0.0080473953858017,0.0139535898342728
136,1024,0.002,64,ICEH,159553.0,192514,,0.8248164934732947,0.8389255653975738,0.1929848929567477,0.0735023021697998,0.1777222603559494,0.0005566779873333,0.0038522172253578,3.652573354884226e-07,0.0022635927889496,0.0179580431431531
137,1024,0.002,64,MCN,36992.0,63426,0.5247127,0.8169337266533847,0.8153887146360235,0.2205067005299006,0.0803537517786026,0.2088614404201507,0.0012382335262373,0.0176537986844778,6.758621566405054e-06,0.0103960921987891,0.0270014367997646
138,1024,0.002,64,SCARF,67456.0,63426,0.56406236,0.7785916491173968,0.8115140793159369,,,,,,,,
139,1024,0.002,64,SUBTAB,46976.0,63426,0.57663715,0.797425160310382,0.8068482052405703,,,,,,,,
140,1024,0.002,128,CLIP,118273.0,249730,0.5302159,0.8122773203921839,0.8205356889254978,0.2187603851313828,0.0742793753743171,0.1325429230928421,0.0004706106265075,0.0075835357420146,6.580283979928936e-07,0.0031336115207523,0.0115831634029746
141,1024,0.002,128,CONTROL,,249730,,,0.8147539653234543,,,,,,,,
142,1024,0.002,128,GMC,400768.0,282754,0.25102636,0.791025999970244,0.8350509300774873,0.1823936943759339,0.080403596162796,0.146647572517395,0.0007879427284933,0.0128391701728105,2.6559339403320337e-06,0.0058469255454838,0.012799808755517
143,1024,0.002,128,ICEH,167809.0,299266,0.37582675,0.8254521895672804,0.8224427772074547,0.2778663997915335,0.0775772854685783,0.1792145520448684,0.0003747516020666,0.0042750048451125,3.570424667032057e-07,0.002230339217931,0.0120937442407011
144,1024,0.002,128,MCN,131328.0,249730,0.40583196,0.8179352861376322,0.8228864119283639,0.2270138128902812,0.0790027901530265,0.1774015873670578,0.0038956487551331,0.0113991042599082,3.784070713663823e-06,0.005181583110243,0.0239819847047328
145,1024,0.002,128,SCARF,265984.0,249730,0.37594327,0.7876784513902133,0.8180678355359527,,,,,,,,
146,1024,0.002,128,SUBTAB,184064.0,249730,0.5146378,0.8042285963153972,0.8134806795726499,,,,,,,,
147,1024,0.003,32,CLIP,8065.0,16354,0.629318,0.8141173224480521,0.7990038506952757,0.2467376029442272,0.08747249096632,0.1678174585103988,0.0004587430739775,0.0076635177247226,7.320575150515651e-07,0.0037048980593681,0.0107749691233038
148,1024,0.003,32,CONTROL,,16354,,,0.7753095637095978,,,,,,,,
149,1024,0.003,32,GMC,388384.0,147202,0.24474137,0.8015888344714999,0.8103166713329466,0.224129262534048,0.0716097950935363,0.1694339662790298,0.0008433283073827,0.0173271968960762,7.443276899721241e-06,0.0063190753571689,0.0147688630968332
150,1024,0.003,32,ICEH,155425.0,163714,0.45155394,0.8099161827937356,0.8361859857414718,0.1843587191180774,0.0496101677417755,0.0903788283467292,0.0003252985770814,0.0034644058905541,1.280826268157398e-06,0.0027919905260205,0.0097620487213134
151,1024,0.003,32,MCN,11328.0,16354,0.44633588,0.8175502166100627,0.7900149726718306,0.2261372286093116,0.0848700329661369,0.2025108933448791,0.0013402448967099,0.0212738439440727,8.137111763062421e-06,0.0093683702871203,0.0302029512822628
152,1024,0.003,32,SCARF,17344.0,16354,0.46116596,0.7627656567214041,0.8033365929664962,,,,,,,,
153,1024,0.003,32,SUBTAB,12224.0,16354,0.5748755,0.788564774050615,0.7948171832711839,,,,,,,,
154,1024,0.003,64,CLIP,30465.0,63426,0.57224786,0.8116120035653083,0.810066991547947,0.2133842473614388,0.0780503451824188,0.18466217815876,0.000506215612404,0.0129768652841448,1.1224849458812969e-06,0.0033204255159944,0.013289151713252
155,1024,0.003,64,CONTROL,,63426,,,0.7899794007414651,,,,,,,,
156,1024,0.003,64,GMC,392512.0,176002,0.23409027,0.797984031855137,0.8257182351453377,0.1956709251634054,0.0602778904139995,0.1383859515190124,0.0008426928543485,0.0154991736635565,2.0721752207464306e-06,0.0065793571993708,0.0139392111450433
157,1024,0.003,64,ICEH,159553.0,192514,0.3975849,0.821289462187579,0.8275330798664227,0.2361692315252686,0.0782718136906623,0.2112123966217041,0.0005948045291006,0.0035852973815053,7.969665603013709e-07,0.0030913304071873,0.0107313320040702
158,1024,0.003,64,MCN,36992.0,63426,0.37789214,0.8126721282428955,0.8241615912420014,0.2090800914980786,0.0866499468684196,0.2058810442686081,0.0018032675143331,0.0205032546073198,4.119436562177725e-05,0.0100406045094132,0.0296161994338035
159,1024,0.003,64,SCARF,67456.0,63426,0.5214891,0.7208398762691943,0.8004673042563235,,,,,,,,
160,1024,0.003,64,SUBTAB,46976.0,63426,0.5739561,0.8009386661472895,0.8129957922328758,,,,,,,,
161,1024,0.003,128,CLIP,118273.0,249730,0.44984296,0.8153704552801324,0.8303860027835374,0.2571120253590585,0.069684587419033,0.1193010360002517,0.000456980720628,0.0095673818141222,1.1254053333686898e-06,0.0043968968093395,0.0132366800680756
162,1024,0.003,128,CONTROL,,249730,,,0.8165861226190139,,,,,,,,
163,1024,0.003,128,GMC,400768.0,282754,0.22073865,0.7998536546438952,0.8425860928630264,0.1849107710551639,0.0738518983125686,0.1257583647966385,0.0007959811482578,0.0135175520554184,1.885299752757419e-06,0.0077054193243384,0.015107624232769
164,1024,0.003,128,ICEH,167809.0,299266,0.40329713,0.8199787109435759,0.8344344401208093,0.1968492660221983,0.0724940225481987,0.1669212430715561,0.0004108035936951,0.0035126258153468,2.376806378379115e-07,0.0024385473225265,0.0072207348421216
165,1024,0.003,128,MCN,131328.0,249730,0.42140085,0.8179208139074075,0.8189147991403225,0.2285478836077683,0.0745156183838844,0.1826338469982147,0.0021071387454867,0.0130935283377766,3.230230049666716e-06,0.0049819122068583,0.025990916416049
166,1024,0.003,128,SCARF,265984.0,249730,0.3643916,0.7340251600398731,0.80518606283653,,,,,,,,
167,1024,0.003,128,SUBTAB,184064.0,249730,0.5089075,0.808739874510886,0.8287285942865799,,,,,,,,
168,1024,0.005,32,CLIP,8065.0,16354,0.5732395,0.8130187854958497,0.8131176565266377,0.2414431902785452,0.0744587928056716,0.1126436665654182,0.0007528694695793,0.0094488253816962,1.4354146742334706e-06,0.0052658263593912,0.0110373888164758
169,1024,0.005,32,CONTROL,,16354,,,0.7815963275701396,,,,,,,,
170,1024,0.005,32,GMC,388384.0,147202,0.2289733,0.7942246333588965,0.8268762840722962,0.2071377778163484,0.0679740160703659,0.1214303076267242,0.0011290586553514,0.0112571371719241,3.657895149444812e-06,0.0067687020637094,0.0123354848474264
171,1024,0.005,32,ICEH,155425.0,163714,0.9965991,0.8122678525780183,0.8152763181564273,0.181736392262708,0.094418004155159,0.1872540563344955,0.0006789439939893,0.0045832721516489,2.178393998519823e-07,0.0023197936825454,0.0256036072969436
172,1024,0.005,32,MCN,11328.0,16354,0.62362087,0.8207891558361635,0.8094697077285766,0.2071891971824972,0.089887149631977,0.1926863938570022,0.0084548331797122,0.0194042306393384,3.280863893451169e-06,0.0090435212478041,0.0301521923393011
173,1024,0.005,32,SCARF,17344.0,16354,0.47414914,0.7775277373141434,0.787978175335803,,,,,,,,
174,1024,0.005,32,SUBTAB,12224.0,16354,0.4406282,0.8097049152833514,0.7854259231456948,,,,,,,,
175,1024,0.005,64,CLIP,30465.0,63426,0.48733982,0.8137706651950978,0.7891651687232112,0.2394908840729274,0.0874364525079727,0.111950047314167,0.0005699621979147,0.0127957751974463,1.5939610875648214e-06,0.0036968360655009,0.0115920612588524
176,1024,0.005,64,CONTROL,,63426,,,0.7961471406524947,,,,,,,,
177,1024,0.005,64,GMC,392512.0,176002,0.22460018,0.7936273495395261,0.8210618288841369,0.2056216149131104,0.079250268638134,0.1516681164503097,0.000954239629209,0.0151953995227813,2.1651976567227398e-06,0.0071010086685419,0.0163178741931915
178,1024,0.005,64,ICEH,159553.0,192514,0.9950885,0.8033230675176879,0.8277663938583641,0.2283865082052138,0.0679434537887573,0.130287617444992,0.0004507221747189,0.0034421018790453,9.400205840393028e-07,0.0023441303055733,0.0091657806187868
179,1024,0.005,64,MCN,36992.0,63426,0.35549197,0.8119010424063396,0.8078642369550427,0.2201326061926762,0.0782913789153099,0.1969694942235946,0.0027806579601019,0.021602913737297,5.700797191821039e-05,0.0123689761385321,0.0312460530549287
180,1024,0.005,64,SCARF,67456.0,63426,0.3623894,0.7664453903241644,0.7855074816020082,,,,,,,,
181,1024,0.005,64,SUBTAB,46976.0,63426,0.4632503,0.7912026423316791,0.811026351631913,,,,,,,,
182,1024,0.005,128,CLIP,118273.0,249730,0.387823,0.8179352861376322,0.8085210327491692,0.232897905275899,0.0820984318852424,0.1318154633045196,0.0007310941582545,0.0065260054543614,5.032477019994985e-06,0.0037140888161957,0.0111361090093851
183,1024,0.005,128,CONTROL,,249730,,,0.8044225512513069,,,,,,,,
184,1024,0.005,128,GMC,400768.0,282754,0.22096795,0.8060223413363414,0.8211943782824573,0.188315367248757,0.0689519941806793,0.129340186715126,0.0010091308504343,0.0129512250423431,2.0702232177427504e-06,0.0072466656565666,0.0146623346954584
185,1024,0.005,128,ICEH,167809.0,299266,,0.794533825118652,0.8331775201630628,0.1999454751966121,0.0618425980210304,0.102429449558258,0.0004622767155524,0.0036698919720947,1.0328016060157097e-06,0.0025164731778204,0.0091979075223207
186,1024,0.005,128,MCN,131328.0,249730,0.4132307,0.8189973043780525,0.8058456989749062,0.22870950378478,0.0691987723112106,0.1546857804059982,0.0080459620803594,0.0121472775936126,2.6215475372737278e-06,0.0050085727125406,0.0258968900889158
187,1024,0.005,128,SCARF,265984.0,249730,0.5052737,0.7585808828601455,0.8120883698723333,,,,,,,,
188,1024,0.005,128,SUBTAB,184064.0,249730,0.41407564,0.823930170812893,0.8224840298263197,,,,,,,,
189,1024,0.007,32,CLIP,8065.0,16354,0.51124907,0.8092017685876862,0.8061155316786299,0.23528228934811,0.0967372506856918,0.1030203998088836,0.001230297377333,0.008513699285686,6.85193754179636e-07,0.003606379032135,0.0118147786706686
190,1024,0.007,32,CONTROL,,16354,,,0.7961269877337704,,,,,,,,
191,1024,0.007,32,GMC,388384.0,147202,0.56799,0.6541181610258782,0.7930627973062716,0.1470783185068899,0.2324306219816208,0.1966142207384109,0.0298449248075485,0.034375425428152,0.0001718262938084,0.047558382153511,0.0884155184030532
192,1024,0.007,32,ICEH,155425.0,163714,0.9975293,0.7998152423692799,0.8249729829160056,0.1792727898930108,0.0857100114226341,0.1770182698965072,0.0004878347390331,0.0031268345192074,1.6455746845167596e-06,0.0022517670877277,0.0081682363525033
193,1024,0.007,32,MCN,11328.0,16354,0.5760857,0.8204991702137157,0.8065783725368467,0.2179679639973635,0.0862774327397346,0.2174095660448074,0.0030766928102821,0.0181781854480505,3.145510390822892e-06,0.0080783702433109,0.0331947766244411
194,1024,0.007,32,SCARF,17344.0,16354,0.5430506,0.7744644936680611,0.7981943525841046,,,,,,,,
195,1024,0.007,32,SUBTAB,12224.0,16354,0.35060546,0.8023599203080556,0.8119356675552887,,,,,,,,
196,1024,0.007,64,CLIP,30465.0,63426,0.4600912,0.8167013594428597,0.8204780705135748,0.2670828906863668,0.0763132721185684,0.1112091392278671,0.000984203768894,0.0109873535111546,6.905189593453542e-07,0.0034444842021912,0.0103134522214531
197,1024,0.007,64,CONTROL,,63426,,,0.8038935709484181,,,,,,,,
198,1024,0.007,64,GMC,392512.0,176002,0.6279433,0.6493783027455309,0.7975970687647342,0.1482431756858264,0.2448956221342086,0.0899126976728439,0.0102173117920756,0.0203621219843626,0.0001650769845582,0.0089777512475848,0.0205844081938266
199,1024,0.007,64,ICEH,159553.0,192514,0.99744344,0.7930665844319379,0.8068636242522118,0.250125313283208,0.0592831820249557,0.142577439546585,0.0003587476094253,0.0037418561987578,3.306073210751493e-07,0.0035976672079414,0.023524809628725
200,1024,0.007,64,MCN,36992.0,63426,0.47822776,0.824238415791232,0.8214777364349892,0.2172869777238788,0.0791421011090278,0.1847403645515442,0.0018403474241495,0.0176480561494827,7.77408331487095e-06,0.0093515291810035,0.031212069094181
201,1024,0.007,64,SCARF,67456.0,63426,0.4853003,0.7228074233073238,0.7894378417711845,,,,,,,,
202,1024,0.007,64,SUBTAB,46976.0,63426,0.37560242,0.7997459920713819,0.8136151225338035,,,,,,,,
203,1024,0.007,128,CLIP,118273.0,249730,0.38297263,0.8186670129181561,0.8157709438193432,0.2250293418594375,0.0734398514032363,0.1190805435180664,0.0005886093713343,0.0092863719910383,9.07902972357988e-07,0.004260775167495,0.0143645359203219
204,1024,0.007,128,CONTROL,,249730,,,0.7990460500955573,,,,,,,,
205,1024,0.007,128,GMC,400768.0,282754,0.23346585,0.8007207711669893,0.817756750213364,0.2004813196852343,0.0685107037425041,0.1387767642736435,0.0007346998900175,0.0165433399379253,1.76261994511151e-06,0.006314119324088,0.0151847535744309
206,1024,0.007,128,ICEH,167809.0,299266,0.99240094,0.8216937378524563,0.8192460373816355,0.2564153866674875,0.0631771013140678,0.2089745998382568,0.0006013790261931,0.0041909213177859,6.602394932997413e-07,0.0021371534094214,0.0068341796286404
207,1024,0.007,128,MCN,131328.0,249730,0.39815083,0.8124416545952036,0.8152898436052354,0.2258609102432389,0.0741847455501556,0.1972197294235229,0.003955956082791,0.0135373184457421,6.055205813026987e-05,0.0077904178760945,0.0244865640997886
208,1024,0.007,128,SCARF,265984.0,249730,0.45522344,0.6998870625024515,0.8003319145137533,,,,,,,,
209,1024,0.007,128,SUBTAB,184064.0,249730,0.30418596,0.7998728607812029,0.8161213881979639,,,,,,,,
210,1024,0.01,32,CLIP,8065.0,16354,0.5200707,0.8295774514537828,0.8069010897454105,0.2586326343114359,0.085034430027008,0.1253482401371002,0.0005057428497821,0.0076272990554571,6.414837798729423e-07,0.0033735879696905,0.014427307061851
211,1024,0.01,32,CONTROL,,16354,,,0.788861657651955,,,,,,,,
212,1024,0.01,32,GMC,388384.0,147202,0.2390444,0.8063123269587893,0.8197617627446923,0.2022155103225764,0.0689846351742744,0.1481042504310608,0.0008424196275882,0.0132115604355931,2.255264234918286e-06,0.007034873124212,0.0137579953297972
213,1024,0.01,32,ICEH,155425.0,163714,0.99546725,0.7905996778238094,0.7874117295397154,0.2586953809864026,0.0808955132961273,0.1923428028821945,0.0005512401694431,0.0034017353318631,1.3013009265705475e-06,0.0026107151061296,0.0085901375859975
214,1024,0.01,32,MCN,11328.0,16354,0.52434915,0.8193238087122826,0.8108956957964257,0.2062690905106179,0.0735935345292091,0.1982190608978271,0.0014847181737422,0.016813488677144,6.132639100542292e-06,0.0110210925340652,0.0360340923070907
215,1024,0.01,32,SCARF,17344.0,16354,0.5016969,0.725339522578708,0.7882231212137196,,,,,,,,
216,1024,0.01,32,SUBTAB,12224.0,16354,0.27301875,0.8138282836070208,0.8100449450663897,,,,,,,,
217,1024,0.01,64,CLIP,30465.0,63426,0.535484,0.8125770443377738,0.8143440089700777,0.2531537521627319,0.0718208849430084,0.1025082170963287,0.0005294543807394,0.0090554235503077,9.62818376137875e-07,0.0035871758591383,0.0187584701925516
218,1024,0.01,64,CONTROL,,63426,,,0.7773529885155415,,,,,,,,
219,1024,0.01,64,GMC,392512.0,176002,0.2266129,0.7935687843461865,0.807872757987792,0.1957290674641551,0.0641643181443214,0.1460332572460174,0.0006505445344373,0.0131068602204322,2.105187832057709e-06,0.0066889352165162,0.0143718002364039
220,1024,0.01,64,ICEH,159553.0,192514,,0.79435907632005,0.5,0.1956172482488272,0.075690172612667,0.1534659564495086,0.0014239982701838,0.0032427967526018,9.070001851796404e-07,0.0072683487087488,0.0063031394965946
221,1024,0.01,64,MCN,36992.0,63426,0.39991412,0.8052896677744009,0.8104375888452918,0.2250815667030626,0.0740582942962646,0.1868690550327301,0.0014896669890731,0.021060537546873,0.0001113591788453,0.012000523507595,0.0349074676632881
222,1024,0.01,64,SCARF,67456.0,63426,0.42835063,0.7767594918218375,0.7902829118127213,,,,,,,,
223,1024,0.01,64,SUBTAB,46976.0,63426,0.3431243,0.8068318394475125,0.8253331656177681,,,,,,,,
224,1024,0.01,128,CLIP,118273.0,249730,0.37235993,0.8228709929167224,0.820997583002298,0.255466543264102,0.0696170479059219,0.0986929908394813,0.00053355935961,0.0080771148204803,2.949514282590826e-06,0.003428382333368,0.019168758764863
225,1024,0.01,128,CONTROL,,249730,,,0.8045311606052368,,,,,,,,
226,1024,0.01,128,GMC,400768.0,282754,0.23429275,0.8037474961012894,0.8147914308166531,0.205139961551456,0.0741077661514282,0.1471807956695556,0.0007831971743144,0.0150970770046114,2.1216253571765264e-06,0.0056554949842393,0.0140210930258035
227,1024,0.01,128,ICEH,167809.0,299266,0.548194,0.8050582473452925,0.8008734734840339,0.2256924362187519,0.0628705769777298,0.1961743533611297,0.0004051820724271,0.0052308551967144,1.906324177980423e-05,0.0033748138230293,0.0067102541215717
228,1024,0.01,128,MCN,131328.0,249730,0.37268916,0.818379867639958,0.8119721862670708,0.2085785317631738,0.0808504223823547,0.1605842113494873,0.0024277712218463,0.014017635025084,6.400754500646144e-06,0.0054403161630034,0.022207973524928
229,1024,0.01,128,SCARF,265984.0,249730,0.47306332,0.7476329788313201,0.8040721068726864,,,,,,,,
230,1024,0.01,128,SUBTAB,184064.0,249730,0.35656634,0.7979254666617975,0.8233539866936634,,,,,,,,
