,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime3,Sa
152,1024,0.003,32,SCARF,35392.0,34369,0.19618364,3.939297e-05,0.000104455656,,,,,,,,,,,,,,,,
153,1024,0.003,32,SUBTAB,26176.0,34369,0.48286432,3.939245e-05,4.2904572e-05,,,,,,,,,,,,,,,,
154,1024,0.003,64,CLIP,68609.0,134273,0.52860475,4.3561282e-05,0.00020824053,298867.90625,1210.1383056640625,0.2130833268165588,0.0046564466319978,1.351446509361267,9.852201461791992,124.29244995117188,6.841980939498171e-05,6.100267887115479,8.401100899391167e-07,1.1070441132687847e-06,7.883489843152347e-07,6.984434435253206e-07,9.993711103106763e-08,9.619498086976821e-08,7.402987876048428e-07
155,1024,0.003,64,CONTROL,,134273,,,6.407504e-05,,,,,,,,,,,,,,,,
156,1024,0.003,64,GMC,823616.0,358721,0.37133744,3.772603e-05,0.00091925054,73076.1328125,698.5314331054688,0.1011600643396377,0.0120998416095972,0.7128930687904358,16.38679313659668,63.04245376586914,0.0001246399478986,1.026195049285889,5.081603831058601e-07,3.9020437725412194e-07,8.221069833780348e-07,5.039150892116595e-07,5.055030882772371e-08,2.0172954862118786e-08,5.601415296041523e-07
157,1024,0.003,64,ICEH,309569.0,375233,0.4387062,2.6594924e-05,4.204532e-05,79450.03125,3120.82861328125,0.3623067438602447,0.001056918175891,0.8280503153800964,5.949685573577881,10.98113250732422,0.0001936352055054,0.4905346035957336,6.262421266001184e-07,6.472327527262678e-07,6.683805509055674e-07,6.28003192559845e-07,1.0544025741410225e-07,9.724843863523348e-08,6.28003192559845e-07
158,1024,0.003,64,MCN,75136.0,134273,0.2331363,3.5741257e-05,0.00048224968,332025.625,2606.517333984375,0.5948107242584229,0.0640921294689178,2.5851571559906006,77.4056625366211,433.48583984375,0.00201919185929,13.31378936767578,2.9092925615259446e-06,6.712579079248826e-07,2.5159433789667678e-06,6.331131885417562e-07,1.0544025741410225e-07,1.318238957992435e-07,2.100094434354105e-06
159,1024,0.003,64,SCARF,138368.0,134273,0.22679572,3.5703957e-05,0.00028764698,,,,,,,,,,,,,,,,
160,1024,0.003,64,SUBTAB,101504.0,134273,0.33447543,3.8808128e-05,3.6154197e-05,,,,,,,,,,,,,,,,
161,1024,0.003,128,CLIP,268289.0,530689,0.5297737,4.3931137e-05,9.322411e-05,242968.046875,1561.5989990234375,0.2032001465559005,0.0035580189432948,1.0053144693374634,6.089622497558594,186.5833282470703,8.054402132984251e-05,2.722421407699585,5.229402404438588e-07,7.785219509059971e-07,9.070597002391878e-07,7.380817237390147e-07,1.386320747087666e-07,8.97012526479557e-08,7.4443397579671e-07
162,1024,0.003,128,CONTROL,,530689,,,7.627689e-05,,,,,,,,,,,,,,,,
163,1024,0.003,128,GMC,831872.0,563713,0.41197804,3.7259113e-05,0.00093089987,70744.4765625,742.224853515625,0.1063166707754135,0.0122709115967154,0.726635217666626,17.704402923583984,67.24214172363281,0.0001529056607978,1.0913994312286377,5.612263862531108e-07,4.53364833674641e-07,1.0822484455275116e-06,5.086635042061971e-07,3.8003143743026164e-08,1.988993680868134e-08,7.674843232052808e-07
164,1024,0.003,128,ICEH,317825.0,580225,0.30382815,3.863235e-05,3.5788795e-05,83909.9453125,1003.396240234375,0.224024549126625,0.0015328614972531,0.8493553400039673,23.397798538208008,71.95439910888672,0.0001119213775382,1.0598585605621338,2.160377334803343e-06,2.109936986016692e-06,2.278050260429154e-06,2.237641410829383e-06,5.0833328657518e-08,9.927673261245219e-08,2.359858171985252e-06
165,1024,0.003,128,MCN,281344.0,530689,0.2107884,3.629161e-05,8.464131e-05,392856.84375,1695.3192138671875,0.7139992117881775,0.0242929235100746,8.00130558013916,66.17924499511719,651.3364868164062,0.0021562387701123,2.025912046432495,9.791194770514269e-07,3.4672011679504067e-06,9.271068961425044e-07,1.9920282738894457e-06,1.0588050258775185e-07,1.0740567546463353e-07,3.2934904083958827e-06
166,1024,0.003,128,SCARF,547072.0,530689,0.45988086,4.477523e-05,0.0033939895,,,,,,,,,,,,,,,,
167,1024,0.003,128,SUBTAB,399616.0,530689,0.4703748,3.874748e-05,0.00027944267,,,,,,,,,,,,,,,,
168,1024,0.005,32,CLIP,17921.0,34369,0.5384326,4.30209e-05,3.5024168e-05,207983.609375,1564.13525390625,0.23908032476902,0.0029014151077717,1.0548900365829468,11.599056243896484,90.41194915771484,7.580189412692562e-05,2.33325457572937,9.517453349872084e-07,3.0242139814617985e-07,1.855660372029888e-07,5.036949346504116e-07,1.0544025741410225e-07,1.2511004854331986e-07,5.368081588130735e-07
169,1024,0.005,32,CONTROL,,34369,,,3.8546277e-05,,,,,,,,,,,,,,,,
170,1024,0.005,32,GMC,819488.0,305377,0.462491,3.7463185e-05,0.00057068246,72586.375,626.1886596679688,0.0974602177739143,0.0153638375923037,0.7994182109832764,17.11478042602539,80.39151000976562,0.0001515015756012,1.0847327709197998,4.830345687878435e-07,4.75220161888501e-07,3.876572520766786e-07,5.813521966047119e-07,4.0959115210625896e-08,5.550314430280423e-09,5.364307753552566e-07
171,1024,0.005,32,ICEH,305441.0,321889,0.57733506,2.7371312e-05,0.0009286984,688805.0625,5058.8916015625,0.5839188694953918,0.0008267295197583,1.0216667652130127,3.322327136993408,18.454402923583984,9.921068703988568e-05,0.5893396139144897,2.54503129326622e-06,1.6605031305516604e-06,1.4031288628757466e-06,1.1943867548325215e-06,9.690251800975602e-08,8.616352431545239e-08,1.1851415138153245e-06
172,1024,0.005,32,MCN,21184.0,34369,0.21432817,3.692708e-05,3.6481273e-05,89435.3515625,2741.0771484375,0.6731036305427551,0.0756133571267128,5.199984550476074,47.6053466796875,266.0927734375,0.0020932012703269,25.107250213623047,3.1742292776471004e-06,2.866430804715492e-06,2.141729737559217e-06,3.190109964634757e-06,1.438522048147206e-07,1.4988992802500436e-07,6.645598205068382e-07
173,1024,0.005,32,SCARF,35392.0,34369,0.25994027,3.7583854e-05,9.835769e-05,,,,,,,,,,,,,,,,
174,1024,0.005,32,SUBTAB,26176.0,34369,0.4915987,3.9341987e-05,4.930431e-05,,,,,,,,,,,,,,,,
175,1024,0.005,64,CLIP,68609.0,134273,0.5168881,4.22713e-05,3.727562e-05,247673.53125,1895.5078125,0.2333872616291046,0.0055591193959116,1.3235377073287964,9.70283031463623,105.13522338867188,8.223742042900994e-05,5.758302211761475,2.1039309672232773e-07,1.6242140077338263e-08,4.962735715707822e-07,7.299213962141948e-07,8.878931367917177e-08,8.907231574539766e-08,1.0863363968383055e-06
176,1024,0.005,64,CONTROL,,134273,,,5.113695e-05,,,,,,,,,,,,,,,,
177,1024,0.005,64,GMC,823616.0,358721,0.46373206,3.716935e-05,0.0011171384,68847.265625,571.6760864257812,0.0968372747302055,0.0113416658714413,0.7219496965408325,15.704402923583984,70.28302001953125,0.0001300062867812,1.031949758529663,7.179874046414625e-07,4.352830274001463e-07,6.813364734625793e-07,6.057074983800703e-07,3.952829885633946e-08,8.238993487452717e-09,4.4089622974752274e-07
178,1024,0.005,64,ICEH,309569.0,375233,0.45121083,2.5567395e-05,0.0008273474,82211.2421875,779.5267333984375,0.1928353756666183,0.0024693394079804,0.8094654083251953,4.602201461791992,22.24528312683105,0.0003073364787269,0.4662736058235168,2.5211791125911982e-06,2.228458981790027e-07,2.8816664325859165e-06,9.624685617382056e-07,7.787736677755674e-08,7.125785828066e-08,2.539968591008801e-06
179,1024,0.005,64,MCN,75136.0,134273,0.22343415,3.546633e-05,3.79105e-05,508584.90625,2571.42138671875,0.3882576823234558,0.0352282971143722,2.277735710144043,52.41352081298828,337.33648681640625,0.0009939606534317,6.762075901031494,3.2524526432098355e-06,3.5261637094663456e-06,1.7026571867972962e-06,6.138522508081223e-07,1.1089623086490975e-07,1.298427747542519e-07,1.03602201306785e-06
180,1024,0.005,64,SCARF,138368.0,134273,0.24123955,3.61122e-05,0.0010790493,,,,,,,,,,,,,,,,
181,1024,0.005,64,SUBTAB,101504.0,134273,0.30863652,3.8568203e-05,8.213235e-05,,,,,,,,,,,,,,,,
182,1024,0.005,128,CLIP,268289.0,530689,0.54771763,4.3314005e-05,0.00058220036,173012.9375,1178.5849609375,0.1550350487232208,0.0035694965627044,0.9993867874145508,7.22169828414917,59.515724182128906,0.000121641503938,5.875173568725586,1.0440251330123829e-08,7.720126760091262e-09,7.529559979957412e-07,3.3959116763071506e-07,1.5613207438036625e-07,8.287737074397229e-08,2.242138386066017e-08
183,1024,0.005,128,CONTROL,,530689,,,0.00046741468,,,,,,,,,,,,,,,,
184,1024,0.005,128,GMC,831872.0,563713,0.4773143,3.824803e-05,0.0058213063,74026.90625,599.5094604492188,0.104807548224926,0.0125187113881111,0.7657390236854553,17.55031394958496,67.09906005859375,0.00015212422295,1.0308648347854614,5.211478537603398e-07,6.623427566410101e-07,8.016038464120356e-07,1.0666981324902736e-06,3.828616357282044e-08,1.4732703057518393e-08,7.032232929304882e-07
185,1024,0.005,128,ICEH,317825.0,580225,0.5242222,2.7388644e-05,0.00087625225,86538.2890625,1663.8333740234375,0.3825023472309112,0.0007045597303658,0.7075942754745483,4.317610263824463,20.82547187805176,0.0001659135305089,0.6597170233726501,6.070126232771145e-07,1.2359591892163737e-06,3.179575514877797e-06,6.28003192559845e-07,7.622642073101815e-08,6.996855006491387e-08,1.2282704346944229e-06
186,1024,0.005,128,MCN,281344.0,530689,0.2585608,3.625677e-05,4.3271742e-05,123686.4921875,2630.2421875,0.6321978569030762,0.0845852121710777,1.7784276008605957,67.63993835449219,493.33489990234375,0.0023264023475348,3.3975472450256348,6.091352702242148e-07,3.3712888125592144e-06,6.205031581885123e-07,6.150314675323898e-07,1.2976414609511266e-07,1.5910377726413574e-07,2.2473109311249573e-06
187,1024,0.005,128,SCARF,547072.0,530689,0.2899664,3.8774222e-05,0.0013468862,,,,,,,,,,,,,,,,
188,1024,0.005,128,SUBTAB,399616.0,530689,0.5964095,4.400398e-05,9.453542e-05,,,,,,,,,,,,,,,,
189,1024,0.007,32,CLIP,17921.0,34369,0.5360141,4.2685362e-05,7.3130795e-05,171502.359375,1992.8489990234373,0.2677536010742187,0.0029806604143232,0.8488679528236389,7.9889936447143555,153.56289672851562,8.061792323132977e-05,4.720676422119141,8.58349096688471e-07,1.0992768011419685e-06,5.445597821562842e-07,6.818553401899408e-07,1.1729559901141329e-07,1.218081706610974e-07,2.116352426639878e-08
190,1024,0.007,32,CONTROL,,34369,,,4.997429e-05,,,,,,,,,,,,,,,,
191,1024,0.007,32,GMC,819488.0,305377,0.4766583,3.7828617e-05,4.3981774e-05,70400.9140625,534.3270263671875,0.0997602269053459,0.0101572331041097,0.7526887059211731,17.504716873168945,65.77830505371094,0.000125405669678,1.0343711376190186,2.953458988486091e-07,4.185849320492707e-07,2.3477988975173505e-07,4.766824019952765e-07,2.059748460681021e-08,5.157231974806109e-09,4.496226608807774e-07
192,1024,0.007,32,ICEH,305441.0,321889,0.33041617,2.7020445e-05,0.00016374754,84267.5859375,629.4088134765625,0.1891341209411621,0.0023756290320307,0.875141441822052,3.198113203048706,12.37421417236328,0.0001356226421194,0.423647791147232,3.574371305603563e-07,3.656918465821946e-07,5.328931251824542e-07,3.681603857330629e-07,9.89465362977171e-08,4.1226417835105174e-08,6.186792802509444e-07
193,1024,0.007,32,MCN,21184.0,34369,0.22561997,3.3880006e-05,7.482292e-05,358758.3125,2141.81591796875,0.5274441242218018,0.0491878874599933,3.940314531326294,67.10691833496094,243.95440673828125,0.0017488755984231,11.76138401031494,1.633742044759856e-06,6.267924845815287e-07,1.8469180531610616e-06,1.7616508785067708e-06,1.177044026690055e-07,1.442452912669978e-07,1.2474999948608456e-06
194,1024,0.007,32,SCARF,35392.0,34369,0.58420106,4.0108738e-05,4.959532e-05,,,,,,,,,,,,,,,,
195,1024,0.007,32,SUBTAB,26176.0,34369,0.5414736,3.9911774e-05,0.00039558086,,,,,,,,,,,,,,,,
196,1024,0.007,64,CLIP,68609.0,134273,0.5460316,4.37192e-05,0.0012329282,228293.96875,1077.1005859375,0.1984951198101043,0.0053558172658085,0.9378459453582764,9.794025421142578,47.89622497558594,0.0003275392809882,3.498239278793335,1.07861639619955e-08,9.744654789756169e-07,8.50628900650463e-09,9.525943482913136e-07,1.4853773677714346e-07,7.210692842818389e-08,6.666666774179931e-09
197,1024,0.007,64,CONTROL,,134273,,,0.012337655,,,,,,,,,,,,,,,,
198,1024,0.007,64,GMC,823616.0,358721,0.4212439,3.762206e-05,0.0030676904,71559.953125,563.5755004882812,0.1313814669847488,0.0102474838495254,0.7875314354896545,19.716981887817383,72.71383666992188,0.0001338978036073,1.0304559469223022,6.426100185308314e-07,5.422955382528016e-07,4.766980339354632e-07,5.444182420433208e-07,5.116352852496676e-08,2.7452829343133093e-08,5.505502826963493e-07
199,1024,0.007,64,ICEH,309569.0,375233,0.39835015,2.662653e-05,0.0007973675,80023.4609375,584.0188598632812,0.1883003115653991,0.0021694970782846,0.9054559469223022,6.534591197967529,20.38521957397461,0.0004143396217841,0.4171855747699737,3.4287577364011668e-06,2.08753135666484e-06,2.6390250695840223e-06,2.2513363546750043e-06,9.12735842462098e-08,2.5628931865639973e-08,3.0215251172194257e-06
200,1024,0.007,64,MCN,75136.0,134273,0.26032048,3.525492e-05,3.961523e-05,101876.3203125,1967.63525390625,0.6463262438774109,0.0297517292201519,6.71308183670044,64.1210708618164,229.9559783935547,0.0020931069739162,5.101274013519287,3.2260691114061046e-06,1.8686321254790528e-06,2.9655188882316e-06,7.286321306310128e-07,1.424371021130355e-07,9.866352712606385e-08,2.9094494493620005e-06
201,1024,0.007,64,SCARF,138368.0,134273,0.3227142,4.193045e-05,0.0021214657,,,,,,,,,,,,,,,,
202,1024,0.007,64,SUBTAB,101504.0,134273,0.42035225,3.9079896e-05,8.2934675e-05,,,,,,,,,,,,,,,,
203,1024,0.007,128,CLIP,268289.0,530689,0.535256,4.2825348e-05,0.028819107,211167.453125,1111.325439453125,0.1939672976732254,0.003627672791481,0.7893710732460022,12.389937400817873,39.62578582763672,0.0002204827178502,8.850739479064941,8.279245093945065e-07,1.1132074817510329e-08,6.547169562054479e-08,3.3647800101732624e-09,9.529874489544454e-08,7.529874324063712e-08,1.6493711285647805e-08
204,1024,0.007,128,CONTROL,,530689,,,0.007735367,,,,,,,,,,,,,,,,
205,1024,0.007,128,GMC,831872.0,563713,0.45318598,3.8117363e-05,0.0021483505,74094.015625,530.6556396484375,0.1001641526818275,0.0109253143891692,0.7300000190734863,15.918238639831545,64.3160400390625,0.0001312657404923,1.028930902481079,3.6119496371611604e-07,4.43584923459639e-07,4.720597814866778e-07,4.17594293367074e-07,4.622641469609334e-08,4.5911945356635905e-09,5.491194770002039e-07
206,1024,0.007,128,ICEH,317825.0,580225,0.4772933,2.7277036e-05,4.315094e-05,86092.015625,569.8411865234375,0.1237289234995842,0.0013152515748515,0.7844968438148499,4.5408806800842285,15.751572608947754,0.000171372652403,0.531965434551239,5.694811306966585e-07,1.14350632429705e-06,1.9799056190095143e-06,3.5249995562480763e-06,7.487422237772989e-08,4.6147800247808846e-08,3.4072011203534203e-06
207,1024,0.007,128,MCN,281344.0,530689,0.2837029,3.6242847e-05,8.035628e-05,434066.46875,2348.17138671875,0.5411009192466736,0.0793635174632072,2.913820743560791,67.14308166503906,205.65565490722656,0.0022037783637642,4.9464311599731445,6.341352900562924e-07,3.262405698478688e-06,1.5910218280623667e-06,1.5660692724850378e-06,1.0544025741410225e-07,9.834906222749853e-08,7.866509008636058e-07
208,1024,0.007,128,SCARF,547072.0,530689,0.50361127,4.3161264e-05,4.963967e-05,,,,,,,,,,,,,,,,
209,1024,0.007,128,SUBTAB,399616.0,530689,0.50665677,4.192914e-05,0.009859277,,,,,,,,,,,,,,,,
210,1024,0.01,32,CLIP,17921.0,34369,0.52249426,4.235545e-05,4.4349625e-05,221957.5625,1264.5125732421875,0.2185452729463577,0.0023866351693868,0.9347484111785888,5.438679218292236,59.36320877075195,0.0001325990451732,6.666227340698242,6.726100423293246e-07,9.357547696708934e-07,7.690881034250197e-07,1.458176086543972e-07,1.0536164296581775e-07,9.767296660356807e-08,4.440722989329515e-07
211,1024,0.01,32,CONTROL,,34369,,,0.00027880352,,,,,,,,,,,,,,,,
212,1024,0.01,32,GMC,819488.0,305377,0.47390726,3.864202e-05,5.3545107e-05,73833.1796875,526.29248046875,0.0971434041857719,0.0105338050052523,0.7826101183891296,17.97955894470215,76.14151000976562,0.000173078617081,1.076446533203125,4.0441821624881413e-07,3.316194749913848e-07,4.106918254365155e-07,4.138050258006842e-07,3.209119370239932e-08,1.9858489963553442e-08,6.1361635061985e-07
213,1024,0.01,32,ICEH,305441.0,321889,0.39447758,2.6583748e-05,0.00013663482,77871.7265625,580.8804931640625,0.261051744222641,0.0161496866494417,0.6692767143249512,3.5094339847564697,20.339622497558597,0.0001613459025975,0.4264465868473053,1.1860062443247445e-07,2.2025628823030274e-06,3.0158332720020557e-06,5.730188377128798e-07,8.224841963055951e-08,1.1677671807319713e-07,1.4132076842088281e-07
214,1024,0.01,32,MCN,21184.0,34369,0.24223076,3.5410896e-05,3.957072e-05,329268.625,4074.809814453125,0.700196385383606,0.0978941768407821,5.563144683837891,71.58647918701172,329.07232666015625,0.0019231918267905,29.06660270690918,1.4603930367229625e-06,6.260062832552649e-07,6.822169780207332e-07,5.97342761921027e-07,1.0643081793659805e-07,9.715408566535189e-08,6.791037776565645e-07
215,1024,0.01,32,SCARF,35392.0,34369,0.44480303,4.4491655e-05,0.0002475367,,,,,,,,,,,,,,,,
216,1024,0.01,32,SUBTAB,26176.0,34369,0.5433543,4.0933024e-05,3.79714e-05,,,,,,,,,,,,,,,,
217,1024,0.01,64,CLIP,68609.0,134273,0.5622717,4.1800253e-05,0.0025214907,281335.53125,1629.132080078125,0.1597660332918167,0.0031602203380316,0.8632861375808716,6.459119319915772,150.9166717529297,6.671855226159096e-05,3.200770616531372,2.554716900249332e-07,6.547012958435516e-07,6.73883619128901e-07,2.8993712319902446e-08,9.737421180489036e-08,1.3281446342716666e-07,9.7358487494148e-08
218,1024,0.01,64,CONTROL,,134273,,,0.00091358967,,,,,,,,,,,,,,,,
219,1024,0.01,64,GMC,823616.0,358721,0.4658367,3.9740644e-05,0.002876846,74892.2109375,573.239013671875,0.1012221649289131,0.0123594338074326,0.7707861661911011,17.399370193481445,75.58333587646484,0.000139144656714,1.0902043581008911,6.885849188620341e-07,3.9806604945624713e-07,4.088836362825532e-07,3.351729560563399e-07,6.814465081106391e-08,9.182389071327181e-09,4.518239222761622e-07
220,1024,0.01,64,ICEH,309569.0,375233,0.48918942,2.694991e-05,0.00016474834,72631.7890625,491.382080078125,0.0946531444787979,0.0012729560257866,0.6505031585693359,4.476415157318115,16.588050842285156,0.0001296006230404,0.5078773498535156,1.7632546587265097e-06,5.8694972437933763e-08,1.1460062978585484e-06,2.637688567119767e-06,1.0735849542697907e-07,8.919811023133661e-08,2.5009589990077075e-06
221,1024,0.01,64,MCN,75136.0,134273,0.27604562,3.6267884e-05,0.00012919884,142759.453125,1883.732666015625,0.3799982666969299,0.0608595833182334,3.202956199645996,61.7751579284668,348.8930969238281,0.0015409149928018,2.7380504608154297,3.3365722629241645e-06,6.197170137056673e-07,2.0532859252853086e-06,6.716352345392806e-07,1.105031515180599e-07,1.578773662913591e-07,1.6268239733108205e-06
222,1024,0.01,64,SCARF,138368.0,134273,0.3452538,4.3718355e-05,0.0013000186,,,,,,,,,,,,,,,,
223,1024,0.01,64,SUBTAB,101504.0,134273,0.475633,4.4299733e-05,0.00054781593,,,,,,,,,,,,,,,,
224,1024,0.01,128,CLIP,268289.0,530689,0.5463121,4.5158213e-05,0.050033823,364077.875,1417.061279296875,0.1534399390220642,0.004705031402409,0.8685377836227417,7.470125675201416,82.2342758178711,0.0001233883667737,7.9119343757629395,6.055503263269202e-07,8.783647444943199e-07,5.915251790611364e-07,1.502515658557968e-07,1.1534591948247909e-07,7.493710540984466e-08,4.1462264732672345e-08
225,1024,0.01,128,CONTROL,,530689,,,0.00010062582,,,,,,,,,,,,,,,,
226,1024,0.01,128,GMC,831872.0,563713,0.46821097,3.602717e-05,0.0011158342,78303.0546875,646.1541137695312,0.1399402469396591,0.0093073900789022,0.7460534572601318,18.40566062927246,90.6399383544922,0.0001434135338058,1.0395755767822266,3.852358645417553e-07,5.043396527071309e-07,2.642295555688179e-07,5.053615836914105e-07,3.5817606658383745e-08,1.6305031991237232e-08,1.1264150998613331e-06
227,1024,0.01,128,ICEH,317825.0,580225,0.54366064,2.6976959e-05,0.0013203457,73688.0234375,635.8836669921875,0.1639919728040695,0.0020627356134355,0.8859119415283203,5.198113441467285,9.04088020324707,0.0002100880519719,0.6106131672859192,3.5213518003729405e-06,3.517122877383372e-06,3.320172709209146e-06,2.579245119704865e-06,7.816037594920999e-08,5.394654678525512e-08,3.3855033052532235e-06
228,1024,0.01,128,MCN,281344.0,530689,0.2698719,3.543225e-05,0.00022919358,164641.328125,2385.5771484375,0.3672723174095154,0.0709466859698295,2.980802059173584,62.00157165527344,57.07389831542969,0.0021498303394764,1.666713833808899,1.1005818123521749e-06,6.240409220481524e-07,6.256132678572612e-07,6.28003192559845e-07,1.0861636212666781e-07,9.834906222749853e-08,6.323271009023301e-07
229,1024,0.01,128,SCARF,547072.0,530689,0.33908468,4.521733e-05,0.23805219,,,,,,,,,,,,,,,,
230,1024,0.01,128,SUBTAB,399616.0,530689,0.54332906,4.125882e-05,0.0026315134,,,,,,,,,,,,,,,,
