,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,1024,0.0001,32,CLIP,24641.0,47266,0.29552203,0.6615696676548604,0.6887569963712887,1103.863037109375,126189.5234375,19775.8203125,8533.2861328125,2690.195068359375,1.093000054359436,40.13999938964844,2011.4449462890625,515.4299926757812,4.081999778747559,885.3610229492188,4.526999950408936,3486.382080078125,38.09400177001953,2.2780001163482666,61.98600006103516,5143.7021484375,7059.7587890625,158.47000122070312,83.20600128173828,48.76100158691406,3290.739013671875
1,1024,0.0001,32,CONTROL,,47266,,,0.6920796476109317,,,,,,,,,,,,,,,,,,,,,,
2,1024,0.0001,32,GMC,1119008.0,412162,0.19178128,0.6678568999523906,0.6939960232205512,331.9079895019531,55881.87890625,128.97999572753906,6739.47998046875,118.2229995727539,1.2640000581741333,0.7379999756813049,547.5900268554688,408.8200073242188,2.539999961853028,167.97300720214844,2.845000028610229,360.8550109863281,28.41900062561035,3.059000015258789,2.901000022888184,798.8049926757812,2303.9169921875,9.744000434875488,11.199999809265137,5.083000183105469,830.0759887695312
3,1024,0.0001,32,ICEH,406049.0,428674,0.14943187,0.6681029481778429,0.6917995927201732,1062.989013671875,52532.4296875,140.7729949951172,2651.489013671875,72.0739974975586,1.003999948501587,0.5220000147819519,7950.41796875,420.4679870605469,1.9880000352859497,100.44400024414062,2.552000045776367,620.0239868164062,41.93600082397461,1.6260000467300415,1.843000054359436,1030.3690185546875,2992.455078125,5.671999931335449,9.06999969482422,4.14900016784668,1927.2349853515625
4,1024,0.0001,32,MCN,27904.0,47266,0.26353467,0.6650043408508067,0.6886169689259094,525.1270141601562,46700.3671875,152.5780029296875,6835.14990234375,770.5570068359375,1.4110000133514404,0.781000018119812,200.8179931640625,553.531982421875,12.369000434875488,1629.6070556640625,50.619998931884766,3103.81298828125,48.42499923706055,3.321000099182129,3.078000068664551,1634.780029296875,6680.96923828125,28.160999298095703,12.498000144958496,7.110000133514404,3037.781005859375
5,1024,0.0001,32,SCARF,48256.0,47266,0.2165228,0.6384051274049714,0.687602770142948,,,,,,,,,,,,,,,,,,,,,,
6,1024,0.0001,32,SUBTAB,33920.0,47266,0.30842462,0.6885329524586818,0.6995491116258786,,,,,,,,,,,,,,,,,,,,,,
7,1024,0.0001,64,CLIP,94337.0,184642,0.32976174,0.658213009749911,0.6936319518625651,635.7559814453125,50193.59375,3637.66796875,7236.23486328125,1408.9720458984375,2.138999938964844,0.9710000157356262,1691.906982421875,433.9819946289063,5.1479997634887695,670.531982421875,6.396999835968018,1093.7860107421875,166.63099670410156,0.6650000214576721,36.124000549316406,2472.137939453125,3246.721923828125,23.489999771118164,102.26799774169922,20.33699989318848,1597.050048828125
8,1024,0.0001,64,CONTROL,,184642,,,0.6847562122175946,,,,,,,,,,,,,,,,,,,,,,
9,1024,0.0001,64,GMC,1123136.0,483970,0.19386722,0.6484971054326648,0.6969826085912839,320.5820007324219,69104.328125,129.7550048828125,4764.97021484375,131.2310028076172,1.3200000524520874,0.7379999756813049,490.6059875488281,496.0559997558594,1.972000002861023,175.45799255371094,2.726999998092652,758.6890258789062,30.68099975585937,3.203000068664551,3.0380001068115234,1058.5560302734375,1683.675048828125,9.927000045776367,11.361000061035156,5.059000015258789,1179.68701171875
10,1024,0.0001,64,ICEH,410177.0,500482,0.17805658,0.6735720201159427,0.690925421382591,1105.14697265625,33374.8203125,164.86300659179688,1905.488037109375,47.20199966430664,1.3619999885559082,0.915000021457672,8147.6181640625,409.1600036621094,2.174999952316284,65.54900360107422,8.01200008392334,967.4290161132812,39.01399993896485,1.065000057220459,1.125,481.4089965820313,3089.56298828125,8.072999954223633,8.904000282287598,4.515999794006348,1813.4200439453125
11,1024,0.0001,64,MCN,100864.0,184642,0.33996984,0.6640741585350729,0.6746362287008254,520.0150146484375,49157.8125,158.92599487304688,8511.642578125,128.8520050048828,1.406000018119812,0.7319999933242798,200.8179931640625,400.7049865722656,2.4119999408721924,255.9739990234375,5.921999931335449,812.8289794921875,31.32099914550781,5.038000106811523,4.7829999923706055,1576.56396484375,2891.56591796875,10.663000106811523,306.8970031738281,5.718999862670898,1541.60205078125
12,1024,0.0001,64,SCARF,188672.0,184642,0.22808841,0.6659065176774648,0.6899112225996296,,,,,,,,,,,,,,,,,,,,,,
13,1024,0.0001,64,SUBTAB,131328.0,184642,0.291384,0.6741661365627662,0.6826437981844442,,,,,,,,,,,,,,,,,,,,,,
14,1024,0.0001,128,CLIP,368897.0,729730,0.38295075,0.673544014626867,0.6783849634528367,436.89599609375,47397.90625,80.21900177001953,12481.0703125,748.9149780273438,0.9359999895095824,0.9670000076293944,1189.9830322265625,920.9710083007812,1.2699999809265137,1434.0450439453125,5.912000179290772,2554.069091796875,127.18099975585938,0.101000003516674,0.2259999960660934,2052.118896484375,3308.68408203125,27.55500030517578,21.70199966430664,5.538000106811523,1575.1490478515625
15,1024,0.0001,128,CONTROL,,729730,,,0.6726078311349024,,,,,,,,,,,,,,,,,,,,,,
16,1024,0.0001,128,GMC,1131392.0,762754,0.28380403,0.6624718444815184,0.6972126536801213,280.15301513671875,40311.55859375,133.97900390625,1299.64697265625,124.47100067138672,1.1929999589920044,0.7350000143051147,522.5989990234375,4569.44677734375,2.5360000133514404,225.4219970703125,3.003000020980835,1156.843017578125,31.60400009155273,3.2170000076293945,3.0429999828338623,1166.907958984375,2967.885009765625,10.37600040435791,11.303000450134276,5.09499979019165,1056.7669677734375
17,1024,0.0001,128,ICEH,418433.0,779266,0.13939321,0.6661085572772263,0.6927857860140587,1099.0030517578125,48996.83984375,132.70399475097656,3933.035888671875,84.0510025024414,0.9670000076293944,0.7170000076293945,7379.8818359375,433.6820068359375,3.974999904632568,145.99000549316406,9.734999656677246,600.5419921875,37.21900177001953,1.128000020980835,1.0789999961853027,453.9809875488281,3254.54296875,5.189000129699707,13.43299961090088,3.0999999046325684,1744.751953125
18,1024,0.0001,128,MCN,381952.0,729730,0.31305748,0.6517577445179256,0.6775668030934063,960.6060180664062,41626.7421875,155.2899932861328,2607.64990234375,289.7909851074219,1.4570000171661377,0.8140000104904175,375.8469848632813,488.35400390625,4.34499979019165,394.7019958496094,3.1470000743865967,1137.9759521484375,28.982999801635746,4.813000202178955,4.807000160217285,1333.404052734375,4421.59716796875,10.869999885559082,9.875,5.919000148773193,726.333984375
19,1024,0.0001,128,SCARF,745984.0,729730,0.17799753,0.6636540761989349,0.6898552116214778,,,,,,,,,,,,,,,,,,,,,,
20,1024,0.0001,128,SUBTAB,516608.0,729730,0.32447407,0.6608855335645787,0.6685230305139808,,,,,,,,,,,,,,,,,,,,,,
21,1024,0.0002,32,CLIP,24641.0,47266,0.35361072,0.6725858268220571,0.6755384055274833,1099.0030517578125,44819.0,7978.93017578125,23981.587890625,1184.177001953125,0.6000000238418579,27.812000274658203,4494.47314453125,551.4630126953125,5.815000057220459,3019.594970703125,20.00900077819824,2139.4970703125,128.6529998779297,3.138000011444092,14.628000259399414,3894.447998046875,7124.89013671875,196.06399536132807,11.008000373840332,20.44099998474121,1931.8759765625
22,1024,0.0002,32,CONTROL,,47266,,,0.6918556036983249,,,,,,,,,,,,,,,,,,,,,,
23,1024,0.0002,32,GMC,1119008.0,412162,0.17636326,0.665576452984785,0.6908133994262875,299.4649963378906,35433.2578125,123.54100036621094,1184.43603515625,110.62100219726562,1.4290000200271606,0.7829999923706055,917.1160278320312,359.4440002441406,2.5290000438690186,158.75900268554688,2.757999897003174,331.65899658203125,29.604999542236328,3.0199999809265137,2.98799991607666,727.1259765625,1965.6219482421875,9.673999786376951,11.37399959564209,5.099999904632568,699.6909790039062
24,1024,0.0002,32,ICEH,406049.0,428674,0.101505205,0.6788170481414357,0.691631559785718,213.5110015869141,51089.51171875,191.3390045166016,1826.197998046875,53.57500076293945,1.3240000009536743,0.9380000233650208,4856.69287109375,439.6799926757813,1.7940000295639038,61.845001220703125,3.3550000190734863,566.7860107421875,55.98400115966797,1.8739999532699585,2.1640000343322754,433.6960144042969,3302.962890625,4.126999855041504,15.029999732971191,3.753999948501587,1183.509033203125
25,1024,0.0002,32,MCN,27904.0,47266,0.33576173,0.6418958115790695,0.6897992006433261,533.7310180664062,43074.63671875,160.83200073242188,6603.47216796875,1565.52099609375,1.7599999904632568,0.9520000219345092,200.8179931640625,435.47698974609375,15.694000244140623,384.5639953613281,3.134999990463257,540.801025390625,30.481000900268555,3.2330000400543213,3.0290000438690186,1464.08203125,2956.721923828125,59.277000427246094,14.392000198364258,12.781999588012695,1563.1400146484375
26,1024,0.0002,32,SCARF,48256.0,47266,0.24373703,0.6581289932826834,0.6677328756436262,,,,,,,,,,,,,,,,,,,,,,
27,1024,0.0002,32,SUBTAB,33920.0,47266,0.41904914,0.6505815139767395,0.6867566042944417,,,,,,,,,,,,,,,,,,,,,,
28,1024,0.0002,64,CLIP,94337.0,184642,0.30667192,0.6717616652863961,0.6806994170857488,441.2699890136719,44320.1640625,73.80999755859375,13514.0576171875,2052.3779296875,17.211999893188477,2.052999973297119,304.1940002441406,969.4169921875,3.3910000324249268,2488.576904296875,2.6470000743865967,1687.3399658203125,166.593994140625,1.5700000524520874,1.2549999952316284,2281.3291015625,3302.27001953125,49.00600051879883,13.298999786376951,14.135000228881836,1447.5849609375
29,1024,0.0002,64,CONTROL,,184642,,,0.6919116146764765,,,,,,,,,,,,,,,,,,,,,,
30,1024,0.0002,64,GMC,1123136.0,483970,0.21054068,0.6373069121547823,0.6880508579681618,570.9429931640625,55347.97265625,124.26699829101562,5095.2998046875,111.3010025024414,1.4479999542236328,0.7829999923706055,1104.43505859375,836.0910034179688,2.486999988555908,161.00399780273438,2.749000072479248,374.2990112304688,28.761999130249023,3.20199990272522,3.032999992370605,776.656982421875,3174.02099609375,9.8149995803833,11.137999534606934,5.098999977111816,728.4509887695312
31,1024,0.0002,64,ICEH,410177.0,500482,0.040334906,0.6614016347204053,0.687120675652428,373.33599853515625,34457.13671875,262.3609924316406,1219.4119873046875,63.0359992980957,1.4140000343322754,1.975000023841858,8143.2431640625,415.2990112304688,6.947999954223633,99.18099975585938,4.416999816894531,692.7459716796875,55.41400146484375,0.5730000138282776,0.6359999775886536,817.155029296875,3118.743896484375,6.245999813079834,9.354000091552734,5.359000205993652,1205.79296875
32,1024,0.0002,64,MCN,100864.0,184642,0.33605587,0.6620457609691499,0.6889530347948198,522.9310302734375,44720.74609375,148.24600219726562,6103.31494140625,166.08700561523438,1.434999942779541,0.7360000014305115,200.8179931640625,400.87200927734375,2.907999992370605,290.06201171875,3.822000026702881,499.8500061035156,29.46299934387207,3.388999938964844,3.174999952316284,1491.052978515625,2863.68798828125,10.720999717712402,11.493000030517578,5.046999931335449,1021.3410034179688
33,1024,0.0002,64,SCARF,188672.0,184642,0.20203643,0.6492812591267889,0.6814275598017212,,,,,,,,,,,,,,,,,,,,,,
34,1024,0.0002,64,SUBTAB,131328.0,184642,0.32321638,0.6710895335485755,0.6866725878272142,,,,,,,,,,,,,,,,,,,,,,
35,1024,0.0002,128,CLIP,368897.0,729730,0.38154265,0.680251329260535,0.6685510360030567,399.9219970703125,60144.8984375,79.14600372314453,15309.9697265625,395.8030090332031,0.4129999876022339,0.2639999985694885,1364.7669677734375,909.4940185546876,1.1820000410079956,69.54399871826172,4.014999866485596,2354.260986328125,140.3800048828125,0.1420000046491623,0.090999998152256,1150.9539794921875,3309.3779296875,21.04599952697754,79.31900024414062,5.006999969482422,1097.6829833984375
36,1024,0.0002,128,CONTROL,,729730,,,0.6819596640941625,,,,,,,,,,,,,,,,,,,,,,
37,1024,0.0002,128,GMC,1131392.0,762754,0.47111586,0.6513936731599393,0.6924217146560725,563.2219848632812,24971.96875,128.16900634765625,4473.22802734375,119.07599639892578,1.3300000429153442,0.7379999756813049,1000.7550048828124,958.8930053710938,2.438999891281128,165.16900634765625,2.7909998893737797,783.7069702148438,29.09499931335449,3.2049999237060547,3.0380001068115234,880.0590209960938,2759.94091796875,9.746999740600586,11.114999771118164,5.11299991607666,1201.926025390625
38,1024,0.0002,128,ICEH,418433.0,779266,0.009387521,0.6565266792291289,0.7025076915075354,724.3400268554688,63177.47265625,1045.531005859375,2860.596923828125,49.89099884033203,4.01800012588501,1.6369999647140503,2841.616943359375,486.3880004882813,2.914999961853028,88.28199768066406,5.170000076293945,460.2929992675781,96.60700225830078,0.9470000267028807,0.4839999973773956,623.8800048828125,3192.00390625,13.109999656677246,36.65599822998047,6.873000144958496,685.0150146484375
39,1024,0.0002,128,MCN,381952.0,729730,0.35463774,0.661429640209481,0.6726638421130542,1099.0030517578125,43359.15234375,166.5590057373047,2379.302001953125,120.61599731445312,1.3009999990463257,0.7059999704360962,197.0679931640625,384.5790100097656,5.414999961853027,161.33700561523438,4.479000091552734,1780.39697265625,29.506999969482425,3.2170000076293945,3.9489998817443848,888.4559936523438,2915.81494140625,10.072999954223633,10.312999725341797,5.980999946594238,1577.9300537109375
40,1024,0.0002,128,SCARF,745984.0,729730,0.17664295,0.6767886505755127,0.6864765494036831,,,,,,,,,,,,,,,,,,,,,,
41,1024,0.0002,128,SUBTAB,516608.0,729730,0.35103866,0.6532540377914071,0.6865325603818349,,,,,,,,,,,,,,,,,,,,,,
42,1024,0.0003,32,CLIP,24641.0,47266,0.30627027,0.6781389152273846,0.6856023780661009,2097.4990234375,44720.74609375,344.7550048828125,11974.22265625,2452.6650390625,55.19100189208984,8.26099967956543,4357.2041015625,537.0,7.0929999351501465,1168.18603515625,112.81300354003906,3020.10205078125,97.03199768066406,0.6389999985694885,74.05000305175781,4120.81005859375,3841.842041015625,19.25200080871582,220.3000030517578,27.36400032043457,1464.7459716796875
43,1024,0.0003,32,CONTROL,,47266,,,0.6838480342147061,,,,,,,,,,,,,,,,,,,,,,
44,1024,0.0003,32,GMC,1119008.0,412162,0.16541144,0.6586951042404312,0.68540633964257,328.4070129394531,34749.34375,125.60299682617188,3511.117919921875,112.6959991455078,1.3880000114440918,0.7829999923706055,1126.5970458984375,505.302001953125,2.434999942779541,160.49600219726562,2.7279999256134038,324.6549987792969,30.58300018310547,3.178999900817871,3.0309998989105225,752.6530151367188,1451.4239501953125,9.659000396728516,11.180999755859377,4.927000045776367,439.9630126953125
45,1024,0.0003,32,ICEH,406049.0,428674,0.11656051,0.6657724914083161,0.6958283823629431,1099.0030517578125,42789.87890625,367.7850036621094,2220.81005859375,49.34099960327149,0.915000021457672,0.9229999780654908,2303.89599609375,644.5850219726562,2.2090001106262207,68.38099670410156,6.947000026702881,1166.4930419921875,50.11399841308594,0.3330000042915344,0.574999988079071,611.8610229492188,2883.742919921875,7.556000232696533,10.30799961090088,7.252999782562256,615.1199951171875
46,1024,0.0003,32,MCN,27904.0,47266,0.35240525,0.6745582134098284,0.6899112225996296,522.4990234375,45364.35546875,165.72000122070312,2286.77099609375,1161.4849853515625,1.3240000009536743,1.0269999504089355,200.8179931640625,481.8869934082031,3.720999956130981,1684.0880126953125,4.072999954223633,982.0570068359376,41.28900146484375,3.964999914169312,2.9820001125335693,1268.927001953125,2869.498046875,20.545000076293945,21.28899955749512,6.390999794006348,654.947021484375
47,1024,0.0003,32,SCARF,48256.0,47266,0.19080973,0.6546663145976612,0.6924497201451485,,,,,,,,,,,,,,,,,,,,,,
48,1024,0.0003,32,SUBTAB,33920.0,47266,0.36113274,0.6681369548431493,0.6827838256298234,,,,,,,,,,,,,,,,,,,,,,
49,1024,0.0003,64,CLIP,94337.0,184642,0.31797197,0.6714035951046404,0.6802793347496109,465.7309875488281,49583.125,1109.218017578125,11875.1376953125,858.3469848632812,1.243000030517578,0.3759999871253967,4128.93896484375,878.114990234375,1.3300000429153442,687.7009887695312,5.125,3057.302001953125,150.10899353027344,0.1729999929666519,0.0989999994635582,1301.35595703125,3313.09912109375,120.35800170898438,14.262999534606934,10.008999824523926,1524.904052734375
50,1024,0.0003,64,CONTROL,,184642,,,0.6923937091669967,,,,,,,,,,,,,,,,,,,,,,
51,1024,0.0003,64,GMC,1123136.0,483970,0.4205888,0.6687310712899728,0.6877708030774032,434.572998046875,46932.4140625,125.72599792480467,7871.57080078125,115.83399963378906,1.3910000324249268,0.7379999756813049,537.85498046875,401.2149963378906,2.4579999446868896,161.25599670410156,2.7179999351501465,341.71600341796875,29.152999877929688,2.927000045776367,2.871999979019165,761.655029296875,2967.01806640625,9.56700038909912,11.114999771118164,4.309000015258789,509.239013671875
52,1024,0.0003,64,ICEH,410177.0,500482,0.15260582,0.6856643902204832,0.6956043384503363,230.5039978027344,40371.375,111.23600006103516,2178.98291015625,61.834999084472656,6.901999950408936,2.9820001125335693,1114.782958984375,480.05999755859375,2.311000108718872,205.2969970703125,2.3310000896453857,872.3729858398438,94.12999725341795,0.6470000147819519,0.7649999856948853,513.4290161132812,3255.113037109375,10.477999687194824,17.93400001525879,5.547999858856201,922.3499755859376
53,1024,0.0003,64,MCN,100864.0,184642,0.3092699,0.6639341310896936,0.6957723713847914,568.7830200195312,13017.1142578125,170.79400634765625,2941.31298828125,363.2300109863281,1.4490000009536743,0.6520000100135803,268.3930053710937,423.6579895019531,4.044000148773193,199.2760009765625,3.5439999103546143,716.8070068359375,30.267000198364254,3.569000005722046,3.296999931335449,1689.625,4497.26611328125,11.449999809265137,9.911999702453612,5.209000110626221,1095.0030517578125
54,1024,0.0003,64,SCARF,188672.0,184642,0.1833858,0.6649483298726551,0.6735100079615605,,,,,,,,,,,,,,,,,,,,,,
55,1024,0.0003,64,SUBTAB,131328.0,184642,0.34914953,0.6695432304731728,0.6874287360322624,,,,,,,,,,,,,,,,,,,,,,
56,1024,0.0003,128,CLIP,368897.0,729730,0.3931015,0.6679629207324635,0.6783569579637609,392.1409912109375,65477.88671875,77.02100372314453,16499.423828125,145.02099609375,0.4129999876022339,0.2660000026226043,489.5849914550781,900.823974609375,1.3630000352859497,78.15599822998047,3.11899995803833,1296.14794921875,84.44200134277344,0.1089999973773956,0.1019999980926513,1071.822998046875,3299.531005859375,6.908999919891357,13.939000129699709,5.269999980926514,1032.83203125
57,1024,0.0003,128,CONTROL,,729730,,,0.6914075158731111,,,,,,,,,,,,,,,,,,,,,,
58,1024,0.0003,128,GMC,1131392.0,762754,0.43430492,0.6587511152185829,0.6943660957547679,507.4779968261719,70656.5390625,127.25499725341795,9478.935546875,114.0999984741211,1.3860000371932983,0.7379999756813049,1816.7919921875,620.9660034179688,2.5390000343322754,160.07899475097656,2.775000095367432,721.2150268554688,28.749000549316406,3.2090001106262207,3.039999961853028,741.1519775390625,11515.9091796875,9.81700038909912,11.35099983215332,4.815000057220459,1256.7969970703125
59,1024,0.0003,128,ICEH,418433.0,779266,0.16673082,0.6584650591515937,0.7014094762573464,305.3240051269531,49230.16015625,539.280029296875,2716.85888671875,35.30899810791016,4.3979997634887695,5.122000217437744,4245.04296875,943.0999755859376,2.9730000495910645,95.5709991455078,5.492000102996826,682.3519897460938,81.48600006103516,0.3619999885559082,0.7509999871253967,517.8759765625,3208.39697265625,17.225000381469727,18.315000534057617,5.013000011444092,675.1950073242188
60,1024,0.0003,128,MCN,381952.0,729730,0.34729558,0.6427699829166517,0.6808334433548975,1023.0789794921876,29123.9765625,154.09800720214844,6083.8349609375,168.55799865722656,1.4570000171661377,0.7599999904632568,206.927001953125,379.66900634765625,3.525000095367432,409.10198974609375,6.151999950408936,606.5549926757812,52.8120002746582,4.665999889373779,3.0480000972747803,1493.3580322265625,2745.429931640625,11.777000427246094,11.678999900817873,5.104000091552734,1572.802978515625
61,1024,0.0003,128,SCARF,745984.0,729730,0.1399358,0.6656824737648579,0.6837420134346333,,,,,,,,,,,,,,,,,,,,,,
62,1024,0.0003,128,SUBTAB,516608.0,729730,0.35889477,0.6682769822885286,0.6960804317646259,,,,,,,,,,,,,,,,,,,,,,
63,1024,0.0005,32,CLIP,24641.0,47266,0.32668865,0.6710395237466543,0.6928978079703623,1073.551025390625,68396.53125,1327.875,12629.0703125,516.718017578125,6.814000129699707,0.734000027179718,200.8179931640625,556.52099609375,3.2149999141693115,3156.778076171875,3.678999900817871,2060.4169921875,70.58200073242188,0.5789999961853027,0.6880000233650208,2509.428955078125,3296.6298828125,67.55000305175781,49.98099899291992,7.913000106811523,1541.1400146484375
64,1024,0.0005,32,CONTROL,,47266,,,0.6917155762529456,,,,,,,,,,,,,,,,,,,,,,
65,1024,0.0005,32,GMC,1119008.0,412162,0.19093412,0.655596496913395,0.6893731171309576,410.2990112304688,26282.716796875,118.5479965209961,3005.782958984375,107.52300262451172,1.4509999752044678,0.7829999923706055,1280.509033203125,428.843994140625,2.539999961853028,154.1479949951172,2.6449999809265137,325.2510070800781,29.437000274658203,2.933000087738037,2.8970000743865967,718.0969848632812,1821.0389404296875,9.62399959564209,11.305999755859377,4.611000061035156,592.781005859375
66,1024,0.0005,32,ICEH,406049.0,428674,0.13356735,0.6717736676388573,0.698170841484931,239.531005859375,38757.05859375,260.5780029296875,4120.0908203125,38.882999420166016,1.1080000400543213,0.6309999823570251,4410.408203125,480.6329956054688,4.980999946594238,282.5350036621094,2.813999891281128,337.02801513671875,84.3550033569336,0.5040000081062317,0.7080000042915344,438.7080078125,3062.8330078125,6.670000076293945,14.857999801635742,4.129000186920166,837.0880126953125
67,1024,0.0005,32,MCN,27904.0,47266,0.30145442,0.660213401826758,0.6867846097835175,522.3189697265625,75925.765625,183.85699462890625,22658.1875,433.3919982910156,1.309999942779541,0.7910000085830688,200.8179931640625,404.5960083007813,3.845999956130981,1167.85595703125,2.756999969482422,1699.26904296875,28.74799919128418,4.945000171661377,3.171999931335449,1535.1429443359375,2875.24609375,10.843999862670898,289.3370056152344,5.513999938964844,1195.91796875
68,1024,0.0005,32,SCARF,48256.0,47266,0.19559519,0.6447823773459598,0.6775668030934063,,,,,,,,,,,,,,,,,,,,,,
69,1024,0.0005,32,SUBTAB,33920.0,47266,0.37459692,0.6401534700801357,0.6768046537121276,,,,,,,,,,,,,,,,,,,,,,
70,1024,0.0005,64,CLIP,94337.0,184642,0.3591922,0.6643322091129862,0.6827218134754411,420.25201416015625,101425.0078125,80.05599975585938,11143.4814453125,262.4880065917969,0.7139999866485596,0.2809999883174896,292.0740051269531,391.6730041503906,1.5010000467300415,79.69000244140625,4.619999885559082,2412.98388671875,128.41299438476562,0.152999997138977,0.453000009059906,1104.7509765625,3301.27197265625,25.04400062561035,51.27000045776367,4.520999908447266,1088.8370361328125
71,1024,0.0005,64,CONTROL,,184642,,,0.6773427591807994,,,,,,,,,,,,,,,,,,,,,,
72,1024,0.0005,64,GMC,1123136.0,483970,0.42386118,0.6584990658169001,0.6921976707434657,460.93499755859375,39990.078125,122.0260009765625,999.281005859375,115.56099700927734,1.399999976158142,0.7829999923706055,1081.9229736328125,346.4280090332031,2.497999906539917,163.7989959716797,2.7260000705718994,302.1340026855469,37.42900085449219,3.240999937057495,3.062000036239624,685.3900146484375,1969.3580322265625,9.706000328063965,11.187000274658203,5.269999980926514,397.3970031738281
73,1024,0.0005,64,ICEH,410177.0,500482,0.18091801,0.6634020267972522,0.6900512500450088,210.4199981689453,50977.078125,522.6630249023438,2317.156982421875,219.44900512695312,3.624000072479248,1.9570000171661377,952.0349731445312,484.3450012207031,2.385999917984009,281.9209899902344,4.65399980545044,634.3779907226562,74.0999984741211,1.7940000295639038,1.0470000505447388,786.6820068359375,3312.802978515625,29.197999954223636,12.895000457763672,6.948999881744385,879.2269897460938
