,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
0,1024,0.0001,32,CLIP,8961.0,17217,0.5594033,0.099578746,0.19935513,2.5592150688171387,190.8125,0.0128399636596441,0.002670434769243,0.0103367697447538,0.0007643264252692,10.497961044311523,4.371407985687256
1,1024,0.0001,32,CONTROL,,17217,,,0.13600706,,,,,,,,
2,1024,0.0001,32,GMC,420128.0,163041,0.3672928,0.15847102,0.18365937,3.344848394393921,75.0,0.0786061733961105,0.0669441446661949,0.0494921654462814,0.0635318979620933,12.097853660583496,3.2522380352020264
3,1024,0.0001,32,ICEH,171297.0,179553,0.4728135,0.12801,0.12698428,5.917234897613525,252.3125,0.0111788846552371,0.0079025654122233,0.0143796037882566,0.0064964974299073,22.316797256469727,9.758675575256348
4,1024,0.0001,32,MCN,12224.0,17217,0.55165005,0.09886415,0.15906288,10.267671585083008,269.1875,0.2806834578514099,0.1829924434423446,0.3550019264221191,0.44000905752182,13.604820251464844,10.05070686340332
5,1024,0.0001,32,SCARF,18240.0,17217,0.5051149,0.15414558,0.25312114,,,,,,,,
6,1024,0.0001,32,SUBTAB,13120.0,17217,0.5286542,0.09447215,0.15296032,,,,,,,,
7,1024,0.0001,64,CLIP,34305.0,67201,0.4978827,0.088317536,0.11750933,6.081301212310791,196.0625,0.0139391450211405,0.0014305999502539,0.0091375969350337,0.0009647029219195,7.616456985473633,8.459833145141602
8,1024,0.0001,64,CONTROL,,67201,,,0.1416455,,,,,,,,
9,1024,0.0001,64,GMC,424256.0,191809,0.38167408,0.15529735,0.12535405,3.3083913326263428,64.8125,0.0772051811218261,0.0634771659970283,0.0476956814527511,0.063606172800064,12.097853660583496,9.47291374206543
10,1024,0.0001,64,ICEH,175425.0,208321,0.49609798,0.13301036,0.12334529,12.603466987609863,250.125,0.0160509180277586,0.0065291607752442,0.0207554623484611,0.0009586190572008,22.316797256469727,4.410349845886231
11,1024,0.0001,64,MCN,40832.0,67201,0.5256518,0.09116486,0.16326295,5.617210388183594,131.375,0.3843596577644348,0.1311852782964706,0.3550019264221191,0.3553600609302521,10.517147064208984,4.410349845886231
12,1024,0.0001,64,SCARF,71296.0,67201,0.68865824,0.25431228,0.12557447,,,,,,,,
13,1024,0.0001,64,SUBTAB,50816.0,67201,0.5100495,0.09512969,0.13574895,,,,,,,,
14,1024,0.0001,128,CLIP,134145.0,265473,0.49548656,0.087199636,0.11620183,11.716007232666016,258.5625,0.0117587679997086,0.0030053965747356,0.0099084768444299,0.0007823482155799,11.656503677368164,4.410349845886231
15,1024,0.0001,128,CONTROL,,265473,,,0.12775803,,,,,,,,
16,1024,0.0001,128,GMC,432512.0,298497,0.39351785,0.15608008,0.1087932,3.617403984069824,65.9375,0.0770163908600807,0.0639796331524849,0.0496849194169044,0.0635318979620933,9.526704788208008,9.552318572998049
17,1024,0.0001,128,ICEH,183681.0,315009,0.48238096,0.13949323,0.111537635,7.468226909637451,199.375,0.011207053437829,0.0026497605722397,0.0278325453400611,0.0022227389272302,22.316797256469727,4.410349845886231
18,1024,0.0001,128,MCN,147200.0,265473,0.5073825,0.09231488,0.11936181,7.012601852416992,97.625,0.1694842278957367,0.3102922141551971,0.1301015317440033,0.2887994050979614,22.316797256469727,9.961614608764648
19,1024,0.0001,128,SCARF,281856.0,265473,0.6276593,0.17720588,0.11698591,,,,,,,,
20,1024,0.0001,128,SUBTAB,199936.0,265473,0.52488244,0.09549745,0.12280906,,,,,,,,
21,1024,0.0002,32,CLIP,8961.0,17217,0.5576581,0.093934685,0.17315872,1.3591419458389282,231.375,0.0167489629238843,0.0083627570420503,0.0069976467639207,0.0007619811221957,10.497961044311523,10.05070686340332
22,1024,0.0002,32,CONTROL,,17217,,,0.16252935,,,,,,,,
23,1024,0.0002,32,GMC,420128.0,163041,0.6020722,0.16371775,0.123267226,3.4867382049560547,93.375,0.0348754487931728,0.0209326054900884,0.0432898662984371,0.0225143153220415,12.097853660583496,8.328593254089355
24,1024,0.0002,32,ICEH,171297.0,179553,0.33453888,0.13977267,0.11750642,8.010818481445312,276.25,0.155755341053009,0.0735127478837966,0.1363183408975601,0.0517476126551628,21.302539825439453,7.547593116760254
25,1024,0.0002,32,MCN,12224.0,17217,0.49925375,0.08822727,0.13061692,14.305418014526367,269.1875,0.1229194104671478,0.1439445465803146,0.0267031677067279,0.1897293180227279,10.514936447143556,7.964330196380615
26,1024,0.0002,32,SCARF,18240.0,17217,0.50754184,0.16637129,0.13634554,,,,,,,,
27,1024,0.0002,32,SUBTAB,13120.0,17217,0.48173925,0.08672393,0.18317062,,,,,,,,
28,1024,0.0002,64,CLIP,34305.0,67201,0.49011436,0.087278955,0.11590594,5.1081624031066895,196.5,0.0097225178033113,0.0016254294896498,0.0080782063305377,0.0009095055283978,6.8398518562316895,9.33509922027588
29,1024,0.0002,64,CONTROL,,67201,,,0.13554762,,,,,,,,
30,1024,0.0002,64,GMC,424256.0,191809,0.663842,0.16506748,0.11438653,3.2481963634490967,73.8125,0.0289264749735593,0.0216149128973484,0.0443086698651313,0.020374346524477,5.705783843994141,8.915966033935547
31,1024,0.0002,64,ICEH,175425.0,208321,0.7444104,0.14263383,0.11215616,1.8010834455490112,339.0,0.0161753706634044,0.0100521687418222,0.0291039012372493,0.007539483718574,9.48370361328125,4.1224470138549805
32,1024,0.0002,64,MCN,40832.0,67201,0.526573,0.09078507,0.11718286,9.228710174560549,106.4375,0.1864933669567108,0.5990014672279358,0.0789539068937301,0.1380482614040374,13.615320205688477,4.388049125671387
33,1024,0.0002,64,SCARF,71296.0,67201,0.73161215,0.2923536,0.12132495,,,,,,,,
34,1024,0.0002,64,SUBTAB,50816.0,67201,0.52955353,0.09504441,0.12340781,,,,,,,,
35,1024,0.0002,128,CLIP,134145.0,265473,0.45669797,0.085355386,0.11081045,2.71303653717041,197.5,0.012481128796935,0.0030637145973742,0.0067763281986117,0.0011200145818293,6.8398518562316895,10.05070686340332
36,1024,0.0002,128,CONTROL,,265473,,,0.11912466,,,,,,,,
37,1024,0.0002,128,GMC,432512.0,298497,0.4150889,0.16202241,0.10482927,3.5120291709899902,73.875,0.0363596230745315,0.0274731442332267,0.0303259789943695,0.0234695598483085,7.616456985473633,8.41812515258789
38,1024,0.0002,128,ICEH,183681.0,315009,0.79381233,0.14335695,0.10351563,5.682553291320801,193.0625,0.0083977067843079,0.0010832059197127,0.0116955675184726,0.0007822754560038,13.489801406860352,10.05070686340332
39,1024,0.0002,128,MCN,147200.0,265473,0.5346693,0.090253964,0.1335427,7.493525981903076,109.0625,0.3051636219024658,0.1860435009002685,0.0731538534164428,0.1118670850992202,7.206103324890137,6.944058418273926
40,1024,0.0002,128,SCARF,281856.0,265473,0.5806155,0.1619475,0.11932497,,,,,,,,
41,1024,0.0002,128,SUBTAB,199936.0,265473,0.5015468,0.09573491,0.1196731,,,,,,,,
42,1024,0.0003,32,CLIP,8961.0,17217,0.5015846,0.08962703,0.12466398,2.600194215774536,205.5625,0.0075415116734802,0.0010275933891534,0.0115455407649278,0.0007731466321274,10.497961044311523,8.215085983276367
43,1024,0.0003,32,CONTROL,,17217,,,0.14904676,,,,,,,,
44,1024,0.0003,32,GMC,420128.0,163041,0.57574534,0.1646623,0.1266386,3.718741178512573,100.0625,0.0348551720380783,0.0129909692332148,0.0169903896749019,0.0113704781979322,8.774999618530273,8.203737258911133
45,1024,0.0003,32,ICEH,171297.0,179553,0.336172,0.13108319,0.12143542,13.80666160583496,300.125,0.0506040453910827,0.0284319519996643,0.0573159530758857,0.0684301853179931,21.302539825439453,10.05070686340332
46,1024,0.0003,32,MCN,12224.0,17217,0.5365141,0.09016791,0.12406827,14.13650894165039,56.0,0.0795837193727493,0.2501856982707977,0.0771403387188911,0.1201634928584098,13.693504333496094,5.278088569641113
47,1024,0.0003,32,SCARF,18240.0,17217,0.51680356,0.15722226,0.12207239,,,,,,,,
48,1024,0.0003,32,SUBTAB,13120.0,17217,0.5463514,0.10196717,0.11566035,,,,,,,,
49,1024,0.0003,64,CLIP,34305.0,67201,0.46428084,0.087728016,0.11352285,6.076690673828125,155.8125,0.0125842131674289,0.0016553897876292,0.0102685028687119,0.0009745340212248,6.8398518562316895,5.825994968414307
50,1024,0.0003,64,CONTROL,,67201,,,0.11712131,,,,,,,,
51,1024,0.0003,64,GMC,424256.0,191809,0.5564995,0.16353337,0.11193552,3.452578544616699,101.125,0.0325348004698753,0.0223051439970731,0.0170980431139469,0.021259170025587,8.932018280029297,7.678411483764648
52,1024,0.0003,64,ICEH,175425.0,208321,0.37113965,0.13894352,0.11469101,11.86815071105957,133.3125,0.054343469440937,0.0336454659700393,0.0451845824718475,0.0603045523166656,16.939966201782227,4.410349845886231
53,1024,0.0003,64,MCN,40832.0,67201,0.5355363,0.09292805,0.12129958,5.72926139831543,73.3125,0.4143897891044616,0.2989036738872528,0.1205492839217186,0.3553600609302521,18.310697555541992,10.05070686340332
54,1024,0.0003,64,SCARF,71296.0,67201,0.45817927,0.17100398,0.12564953,,,,,,,,
55,1024,0.0003,64,SUBTAB,50816.0,67201,0.49204636,0.090177625,0.11553266,,,,,,,,
56,1024,0.0003,128,CLIP,134145.0,265473,0.5171779,0.09085033,0.104951106,2.96089506149292,175.125,0.0134839946404099,0.0027169287204742,0.0099115129560232,0.0008937556995078,11.656503677368164,4.691254138946533
57,1024,0.0003,128,CONTROL,,265473,,,0.11184392,,,,,,,,
58,1024,0.0003,128,GMC,432512.0,298497,0.6809503,0.16440266,0.10621575,3.529489040374756,106.625,0.0289635248482227,0.0118473814800381,0.0172312892973423,0.011625088751316,6.746901512145996,8.915966033935547
59,1024,0.0003,128,ICEH,183681.0,315009,0.8460021,0.14257345,0.10720927,7.600420475006103,194.1875,0.0084131741896271,0.0007443128852173,0.008546114899218,0.0007733819074928,22.316797256469727,4.410349845886231
60,1024,0.0003,128,MCN,147200.0,265473,0.5404473,0.092794746,0.113757156,18.89308738708496,97.625,0.1858425289392471,0.1944724023342132,0.0947088450193405,0.0786138027906417,18.595029830932617,3.3224306106567383
61,1024,0.0003,128,SCARF,281856.0,265473,0.4863961,0.16387838,0.11585205,,,,,,,,
62,1024,0.0003,128,SUBTAB,199936.0,265473,0.47999552,0.090810955,0.11813329,,,,,,,,
63,1024,0.0005,32,CLIP,8961.0,17217,0.5223571,0.095638394,0.1224314,7.503556251525879,185.1875,0.0102172158658504,0.0027184598147869,0.0111924558877944,0.0008937556995078,8.983281135559082,8.635061264038086
64,1024,0.0005,32,CONTROL,,17217,,,0.12471644,,,,,,,,
65,1024,0.0005,32,GMC,420128.0,163041,0.61840856,0.16361298,0.11573558,4.496109008789063,118.25,0.0278708282858133,0.0088768629357218,0.0130674820393323,0.0111763039603829,11.325953483581545,8.90206527709961
66,1024,0.0005,32,ICEH,171297.0,179553,0.42931405,0.14594674,0.11549425,4.13372802734375,141.75,0.0338969603180885,0.0728219524025917,0.0493143424391746,0.0604750104248523,19.702646255493164,4.410349845886231
67,1024,0.0005,32,MCN,12224.0,17217,0.54642266,0.091897346,0.12347854,8.15437126159668,74.8125,0.4233145713806152,0.2989036738872528,0.2820740342140198,0.0809183120727539,18.310697555541992,7.405742168426514
68,1024,0.0005,32,SCARF,18240.0,17217,0.62590396,0.2650356,0.12225779,,,,,,,,
69,1024,0.0005,32,SUBTAB,13120.0,17217,0.47110122,0.091856666,0.13271266,,,,,,,,
70,1024,0.0005,64,CLIP,34305.0,67201,0.45522514,0.08615664,0.10958859,7.537262916564941,160.25,0.0134158702567219,0.0027169287204742,0.0112783899530768,0.0001470410061301,7.616456985473633,6.129158973693848
71,1024,0.0005,64,CONTROL,,67201,,,0.122242644,,,,,,,,
72,1024,0.0005,64,GMC,424256.0,191809,0.7620354,0.16729192,0.10881467,3.4148120880126958,153.75,0.0282291527837514,0.0127490386366844,0.0132407452911138,0.0119797941297292,10.461551666259766,7.678311824798584
73,1024,0.0005,64,ICEH,175425.0,208321,0.46528596,0.1554134,0.11923395,5.205889701843262,310.4375,0.0326514691114425,0.0612287260591983,0.0194492097944021,0.0637396723031997,10.93082046508789,4.410349845886231
74,1024,0.0005,64,MCN,40832.0,67201,0.54740703,0.091792405,0.11885121,4.992990970611572,97.125,0.166256695985794,0.1386574953794479,0.0906584784388542,0.618787407875061,20.90362548828125,4.410349845886231
75,1024,0.0005,64,SCARF,71296.0,67201,0.5405504,0.15152983,0.11419054,,,,,,,,
76,1024,0.0005,64,SUBTAB,50816.0,67201,0.48886555,0.099428825,0.11169222,,,,,,,,
77,1024,0.0005,128,CLIP,134145.0,265473,0.5108053,0.085765265,0.11456509,3.8088574409484863,181.625,0.0125340968370437,0.0027169287204742,0.0101626366376876,0.0007733819074928,10.497961044311523,10.05070686340332
78,1024,0.0005,128,CONTROL,,265473,,,0.11386523,,,,,,,,
79,1024,0.0005,128,GMC,432512.0,298497,0.8034637,0.16919726,0.105557606,3.833471298217773,131.0625,0.0267415791749954,0.0089654549956321,0.0130674820393323,0.0064928508363664,10.799264907836914,7.770049095153809
80,1024,0.0005,128,ICEH,183681.0,315009,0.34849486,0.122699216,0.11089505,18.89308738708496,300.125,0.0406170114874839,0.0846811980009079,0.0464601702988147,0.0807290449738502,22.316797256469727,4.410349845886231
81,1024,0.0005,128,MCN,147200.0,265473,0.5136702,0.09032002,0.11672645,4.1862568855285645,74.875,0.1246235072612762,0.3096746802330017,0.2274942249059677,0.0675498098134994,22.316797256469727,8.840867042541504
82,1024,0.0005,128,SCARF,281856.0,265473,0.7233248,0.16320324,0.10973735,,,,,,,,
83,1024,0.0005,128,SUBTAB,199936.0,265473,0.3837185,0.09429018,0.1118248,,,,,,,,
84,1024,0.0007,32,CLIP,8961.0,17217,0.5263841,0.08847271,0.10343655,6.016419887542725,140.6875,0.0114857982844114,0.0027184598147869,0.0103478590026497,0.0009095055283978,7.616456985473633,4.410349845886231
85,1024,0.0007,32,CONTROL,,17217,,,0.1128868,,,,,,,,
86,1024,0.0007,32,GMC,420128.0,163041,0.74585384,0.16492261,0.10910819,3.1494083404541016,121.375,0.0212251339107751,0.0085882302373647,0.0134976878762245,0.0078512839972972,12.097853660583496,9.824222564697266
87,1024,0.0007,32,ICEH,171297.0,179553,0.424647,0.16905063,0.12158628,11.547780990600586,210.5,0.0353475995361804,0.0733425095677375,0.0372856184840202,0.0587383434176445,22.316797256469727,10.05070686340332
88,1024,0.0007,32,MCN,12224.0,17217,0.5577435,0.10086107,0.11570357,13.937564849853516,77.375,0.3019783496856689,0.129435509443283,0.1245947927236557,0.1542277634143829,23.48382568359375,6.85506010055542
89,1024,0.0007,32,SCARF,18240.0,17217,0.6396567,0.31042826,0.119092785,,,,,,,,
90,1024,0.0007,32,SUBTAB,13120.0,17217,0.5222547,0.10319173,0.109269485,,,,,,,,
91,1024,0.0007,64,CLIP,34305.0,67201,0.51428807,0.09556219,0.10876909,7.503556251525879,195.3125,0.0095372721552848,0.0027184598147869,0.0116226775571703,0.0009029572829604,9.50916862487793,4.193412780761719
92,1024,0.0007,64,CONTROL,,67201,,,0.11072323,,,,,,,,
93,1024,0.0007,64,GMC,424256.0,191809,0.7885305,0.16334392,0.10235941,3.9071202278137207,153.75,0.0233341194689273,0.0082485191524028,0.0130680669099092,0.0076152440160512,6.8398518562316895,6.843944072723389
94,1024,0.0007,64,ICEH,175425.0,208321,0.45493114,0.15869777,0.118705705,7.71000862121582,199.3125,0.0282632932066917,0.0657159090042114,0.0261367745697498,0.0617894008755683,24.96064758300781,4.410349845886231
95,1024,0.0007,64,MCN,40832.0,67201,0.55476034,0.09364059,0.11421721,7.007777214050293,100.5,0.329745352268219,0.3094359636306762,0.2184144407510757,0.1856966316699981,19.324954986572266,7.681087017059326
96,1024,0.0007,64,SCARF,71296.0,67201,0.6180564,0.20597209,0.13126914,,,,,,,,
97,1024,0.0007,64,SUBTAB,50816.0,67201,0.4255173,0.09576476,0.110457964,,,,,,,,
98,1024,0.0007,128,CLIP,134145.0,265473,0.50256974,0.084374465,0.10797056,13.80666160583496,197.0,0.0130046820268034,0.0671755969524383,0.0112935453653335,0.0009026492480188,7.616456985473633,4.643853187561035
99,1024,0.0007,128,CONTROL,,265473,,,0.116635196,,,,,,,,
100,1024,0.0007,128,GMC,432512.0,298497,0.77826446,0.16762045,0.10766414,4.107396125793457,101.75,0.0264945589005947,0.0098662935197353,0.0130674820393323,0.0085474289953708,14.805363655090332,5.797955513000488
101,1024,0.0007,128,ICEH,183681.0,315009,0.4207482,0.20331788,0.10688686,8.328438758850098,310.4375,0.0350393578410148,0.0577178932726383,0.0362796932458877,0.064955897629261,9.48370361328125,4.410349845886231
102,1024,0.0007,128,MCN,147200.0,265473,0.49552432,0.09581606,0.123891555,7.311530113220215,182.625,0.1456671357154846,0.0944551154971122,0.0682099312543869,0.1423247307538986,9.48370361328125,4.410349845886231
103,1024,0.0007,128,SCARF,281856.0,265473,0.560281,0.1531666,0.12052321,,,,,,,,
104,1024,0.0007,128,SUBTAB,199936.0,265473,0.3566681,0.09139654,0.10975919,,,,,,,,
105,1024,0.001,32,CLIP,8961.0,17217,0.5323863,0.09783433,0.111921415,9.560165405273438,158.0625,0.0138061512261629,0.0027777918148785,0.0114036686718463,0.0009656405309215,7.616456985473633,10.022902488708496
106,1024,0.001,32,CONTROL,,17217,,,0.12479022,,,,,,,,
107,1024,0.001,32,GMC,420128.0,163041,0.795104,0.1673568,0.10897914,2.6905922889709477,149.0,0.023486353456974,0.0083515662699937,0.0135012259706854,0.0067357020452618,13.260640144348145,7.852066516876221
108,1024,0.001,32,ICEH,171297.0,179553,0.38235116,0.12918188,0.116997816,5.985076904296875,300.125,0.0369828753173351,0.0909084677696228,0.0933243930339813,0.0505113638937473,24.96064758300781,10.05070686340332
109,1024,0.001,32,MCN,12224.0,17217,0.5067353,0.08981328,0.123210944,11.815120697021484,448.625,0.457993745803833,0.4872637391090393,0.0811650678515434,0.44000905752182,16.528324127197266,10.05070686340332
110,1024,0.001,32,SCARF,18240.0,17217,0.72234756,0.33488703,0.1287948,,,,,,,,
111,1024,0.001,32,SUBTAB,13120.0,17217,0.49679306,0.108994015,0.12228795,,,,,,,,
112,1024,0.001,64,CLIP,34305.0,67201,0.50767046,0.087100804,0.120783225,5.992485046386719,171.5625,0.0141177335754036,0.0027184598147869,0.0112822223454713,0.0009491338860243,7.616456985473633,9.469141006469728
113,1024,0.001,64,CONTROL,,67201,,,0.12033605,,,,,,,,
