,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
74,1024,0.0005,64,MCN,118016.0,218113,0.16598785,72.74815,191.64217,5503.802734375,732.5630493164062,315.6890869140625,208.0167999267578,46.57352828979492,209.8256378173828,494.73529052734375,488.7079772949219,503.6932678222656,530.2836303710938,518.781494140625,383.5651245117188,152.46849060058594,105.89075469970705,125.92227172851562,93.81512451171876,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14706039428711,22.304622650146484,4.455882549285889,4.871848583221436,11.445378303527832,0.7584033608436584
75,1024,0.0005,64,SCARF,222208.0,218113,0.3014755,96.155556,69.92187,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1024,0.0005,64,SUBTAB,156672.0,218113,0.19863525,65.754166,77.63416,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1024,0.0005,128,CLIP,435969.0,862209,0.19263156,99.851845,37.52325,1151.50634765625,245.2289886474609,194.84873962402344,182.4705810546875,71.43067169189453,2082.93701171875,2102.5126953125,2211.4306640625,2643.1259765625,7299.34033203125,7920.64501953125,5177.64501953125,1368.5020751953125,744.4727172851562,3640.056640625,878.9285888671875,1999.7080078125,313.760498046875,175.0756378173828,159.46849060058594,2142.91796875,317.2835998535156,66.47058868408203,33.99369812011719,34.52941131591797,5.342436790466309
78,1024,0.0005,128,CONTROL,,862209,,,38.612423,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1024,0.0005,128,GMC,1331072.0,895233,0.36314875,61.137043,63.796658,1190.65966796875,505.9957885742188,1833.413818359375,3175.470703125,1768.344482421875,211.22268676757807,479.4285583496094,435.1134338378906,401.1932678222656,448.691162109375,536.829833984375,374.1617736816406,160.8235321044922,103.8319320678711,124.93487548828124,93.55042266845705,41.56932830810547,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
80,1024,0.0005,128,ICEH,485505.0,911745,0.14240989,87.22083,33.76754,16227.2314453125,732.5630493164062,315.6890869140625,1516.7940673828125,3245.10302734375,296.8676452636719,547.13232421875,544.3844604492188,1000.97900390625,769.9243774414062,889.61767578125,313.5378112792969,57.60504150390625,36.44958114624024,17.165966033935547,24.33823585510254,27.716386795043945,33.81722640991211,30.59453773498535,18.2605037689209,42.37395095825195,20.176469802856445,4.510504245758057,4.735294342041016,10.848739624023438,0.6092436909675598
81,1024,0.0005,128,MCN,449024.0,862209,0.18581557,86.46667,100.43,2068.495849609375,732.5630493164062,315.6890869140625,208.0167999267578,46.57352828979492,183.239501953125,541.2268676757812,388.4664001464844,506.3235168457031,535.6785888671875,587.531494140625,383.5651245117188,163.9138641357422,105.89075469970705,125.92227172851562,93.78150939941406,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
82,1024,0.0005,128,SCARF,878592.0,862209,0.30865324,100.22964,59.48556,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1024,0.0005,128,SUBTAB,616448.0,862209,0.19846374,61.585186,45.577595,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1024,0.0007,32,CLIP,29121.0,55809,0.20983358,88.416664,202.22675,865.5020751953125,5539.10302734375,388.2583923339844,8208.8447265625,59.237396240234375,1708.50634765625,1926.073486328125,1330.63232421875,3641.838134765625,5931.5126953125,3318.04833984375,2718.861328125,1126.844482421875,140.51890563964844,132.88865661621094,282.7835998535156,402.6554565429688,38.18487548828125,123.40335845947266,31.33823585510254,914.7142944335938,17.94327735900879,100.98529052734376,94.35504150390624,40.907562255859375,5.216386318206787
85,1024,0.0007,32,CONTROL,,55809,,,93.709915,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1024,0.0007,32,GMC,1318688.0,483297,0.37713125,90.01979,50.999477,1220.7100830078125,255.90966796875,206.06092834472656,170.5041961669922,1108.808837890625,211.22268676757807,465.8718566894531,427.34033203125,397.8067321777344,490.2815246582031,562.5861206054688,374.6113586425781,163.9138641357422,105.52310943603516,125.53571319580078,93.2079849243164,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
87,1024,0.0007,32,ICEH,473121.0,499809,0.27069643,135.02605,61.97599,5503.802734375,732.5630493164062,315.6890869140625,8283.46875,3238.03564453125,143.90126037597656,212.4222717285156,68.70587921142578,14.73739528656006,116.26260375976562,170.3802490234375,174.31301879882812,59.4810905456543,43.98949432373047,28.37605094909668,18.512605667114254,11.176470756530762,27.415966033935547,33.43277359008789,20.45168113708496,43.22269058227539,21.117647171020508,4.046218395233154,4.315125942230225,10.521008491516112,0.6533613204956055
88,1024,0.0007,32,MCN,32384.0,55809,0.17920561,81.33867,134.69612,5420.67236328125,741.3025512695312,315.6890869140625,208.0167999267578,46.57352828979492,195.86134338378903,505.9222717285156,609.5671997070312,445.8466491699219,462.69537353515625,537.888671875,353.808837890625,159.36134338378906,103.34033966064452,114.85504150390624,89.4579849243164,41.26680755615234,43.659664154052734,40.10714340209961,21.10714340209961,46.70378112792969,22.390756607055664,4.474790096282959,4.857142925262451,11.747899055480955,0.7626050710678101
89,1024,0.0007,32,SCARF,56832.0,55809,0.2634959,59.896297,142.08792,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1024,0.0007,32,SUBTAB,40448.0,55809,0.22083862,62.916668,82.14836,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1024,0.0007,64,CLIP,111489.0,218113,0.20004463,94.083336,62.036407,802.2941284179688,799.6302490234375,310.3886413574219,174.09243774414062,93.94538116455078,1856.6239013671875,3170.842529296875,2661.724853515625,2770.1806640625,1197.93701171875,3664.544189453125,3189.36767578125,862.4915771484375,536.8592529296875,3638.0966796875,1132.1343994140625,761.8970336914062,462.1827697753906,97.02941131591795,1248.3948974609375,1475.079833984375,140.43907165527344,292.9831848144531,79.03361511230469,31.235294342041016,4.796218395233154
92,1024,0.0007,64,CONTROL,,218113,,,98.4749,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1024,0.0007,64,GMC,1322816.0,567361,0.37933138,72.802666,97.55016,1321.9874267578125,1905.037841796875,228.88235473632807,2076.388671875,1013.4138793945312,211.22268676757807,499.62603759765625,430.9957885742188,400.7310791015625,470.5126037597656,535.3171997070312,376.0,162.6365509033203,104.78571319580078,125.88865661621094,93.7920150756836,41.56512451171875,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
94,1024,0.0007,64,ICEH,477249.0,583873,0.13790447,73.32267,51.817623,5503.802734375,732.5630493164062,315.6890869140625,96.94117736816406,3202.699462890625,250.34033203125,649.0630493164062,648.1071166992188,953.010498046875,1414.1512451171875,1187.0146484375,313.6785583496094,40.94117736816406,27.577730178833008,38.380252838134766,47.457984924316406,33.89285659790039,38.64075469970703,36.01050567626953,20.25630187988281,42.82352828979492,19.590335845947266,4.514705657958984,4.0714287757873535,10.357142448425291,0.7142857313156128
95,1024,0.0007,64,MCN,118016.0,218113,0.1914472,78.2875,55.196583,5503.802734375,732.5630493164062,315.6890869140625,208.0167999267578,46.57352828979492,182.2836151123047,544.8760375976562,535.9159545898438,501.4664001464844,453.9369812011719,519.3256225585938,332.9600830078125,163.9138641357422,94.85924530029295,111.15756225585938,91.81092071533205,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,45.878150939941406,21.834033966064453,4.434874057769775,4.852941036224365,11.445378303527832,1.319327712059021
96,1024,0.0007,64,SCARF,222208.0,218113,0.25286043,90.55417,54.595615,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1024,0.0007,64,SUBTAB,156672.0,218113,0.22712927,59.35,63.4113,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1024,0.0007,128,CLIP,435969.0,862209,0.20241512,89.55,65.61605,931.4852905273438,384.7941284179688,218.59873962402344,111.1659698486328,76.5483169555664,2590.7919921875,2641.74169921875,3450.3740234375,4187.970703125,8386.921875,8931.9453125,5302.81494140625,2473.266845703125,1244.5819091796875,3583.481201171875,2612.916015625,1108.1932373046875,243.61764526367188,4027.138671875,1246.52734375,1404.745849609375,191.8214263916016,843.1785888671875,473.9684753417969,28.89705848693848,3.4537816047668457
99,1024,0.0007,128,CONTROL,,862209,,,82.66469,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1024,0.0007,128,GMC,1331072.0,895233,0.37167147,71.089584,57.232635,1189.8656005859375,408.2941284179688,1959.34033203125,3243.838134765625,1242.5987548828125,211.22268676757807,483.9664001464844,432.1407470703125,406.6533508300781,466.0252075195313,538.6134643554688,373.850830078125,160.7541961669922,103.6281509399414,125.45378112792967,93.19538116455078,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
101,1024,0.0007,128,ICEH,485505.0,911745,0.18988025,100.23673,52.04351,5503.802734375,732.5630493164062,315.6890869140625,208.0167999267578,3245.10302734375,208.2563018798828,565.6828002929688,371.100830078125,235.3697509765625,731.3760375976562,940.4390869140624,193.55252075195312,9.75,15.252100944519045,13.75,13.617647171020508,7.7626051902771,27.852941513061523,24.34873962402344,18.0,28.50840377807617,18.83823585510254,4.2373948097229,4.722689151763916,10.508403778076172,1.042016863822937
102,1024,0.0007,128,MCN,449024.0,862209,0.19802189,86.4,38.727806,1191.9853515625,720.3277587890625,235.0861358642578,149.5399169921875,46.57352828979492,200.39285278320312,408.6050415039063,535.378173828125,323.4075622558594,471.3067321777344,526.7247924804688,362.94537353515625,153.7941131591797,83.4516830444336,117.32563018798828,87.67227172851562,37.78361511230469,41.89706039428711,39.60293960571289,18.371849060058597,44.82563018798828,22.94537734985352,4.455882549285889,4.804621696472168,11.426470756530762,0.7584033608436584
103,1024,0.0007,128,SCARF,878592.0,862209,0.2872037,87.28,32.18196,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1024,0.0007,128,SUBTAB,616448.0,862209,0.20025884,57.244442,194.851,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1024,0.001,32,CLIP,29121.0,55809,0.24354798,109.029625,264.415,1169.90966796875,1591.655517578125,150.89495849609375,83.08403015136719,3230.968505859375,1805.6512451171875,747.3928833007812,530.9642944335938,4233.16796875,5525.0947265625,4824.4599609375,4054.3740234375,1106.27099609375,684.4727172851562,234.86553955078125,207.2983245849609,397.0252075195313,164.9642791748047,2553.628173828125,144.66806030273438,2388.57568359375,70.25,469.9621887207031,42.77310943603516,156.5504150390625,1.7163865566253662
106,1024,0.001,32,CONTROL,,55809,,,66.524956,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1024,0.001,32,GMC,1318688.0,483297,0.36748844,92.84896,52.205433,1252.2520751953125,350.2583923339844,640.4957885742188,3295.600830078125,1211.09033203125,211.22268676757807,471.2563171386719,434.3655395507813,401.4558715820313,455.1176452636719,558.3949584960938,372.84033203125,163.68487548828125,105.7520980834961,125.4264678955078,93.55042266845705,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
108,1024,0.001,32,ICEH,473121.0,499809,0.20542851,91.0375,66.60569,13494.3154296875,732.5630493164062,315.6890869140625,7157.67236328125,3238.03564453125,206.09454345703125,589.5336303710938,510.8025207519531,931.9474487304688,1240.6156005859375,1053.1092529296875,271.1302490234375,31.42436981201172,22.418067932128903,29.48109245300293,31.512605667114254,32.00210189819336,39.67647171020508,38.40126037597656,21.571428298950195,41.93487548828125,20.920167922973636,4.025209903717041,4.283613681793213,10.539916038513184,0.6239495873451233
109,1024,0.001,32,MCN,32384.0,55809,0.20533097,57.214817,176.387,1591.45166015625,732.5630493164062,315.6890869140625,208.0167999267578,46.57352828979492,210.6638641357422,439.7668151855469,491.3067321777344,656.3466186523438,424.558837890625,477.8970642089844,340.7373962402344,146.9832000732422,105.62605285644533,111.40335845947266,83.20378112792969,40.262603759765625,43.6491584777832,39.03151321411133,19.178571701049805,46.14075469970703,21.716386795043945,4.462184906005859,5.115546226501465,11.449580192565918,0.7584033608436584
110,1024,0.001,32,SCARF,56832.0,55809,0.28921607,88.498665,125.96354,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1024,0.001,32,SUBTAB,40448.0,55809,0.21211036,67.20533,53.996178,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1024,0.001,64,CLIP,111489.0,218113,0.19771399,87.21667,81.30549,884.4537963867188,245.6911773681641,282.399169921875,154.5294189453125,107.01050567626952,2077.573486328125,1701.6448974609375,2184.546142578125,3616.00830078125,6612.09033203125,5842.45166015625,1835.3865966796875,664.9264526367188,679.6680908203125,1058.0252685546875,857.8739624023438,488.3235168457031,390.1869812011719,3707.08203125,309.3130187988281,3470.916015625,1023.3592529296876,866.9369506835938,170.56301879882812,37.17647171020508,2.033613443374634
113,1024,0.001,64,CONTROL,,218113,,,98.709915,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1024,0.001,64,GMC,1322816.0,567361,0.38599393,116.33704,69.22241,1224.2919921875,1391.2730712890625,1574.6239013671875,2722.96630859375,1243.371826171875,211.22268676757807,464.489501953125,428.3424377441406,411.9327697753906,501.9558715820313,544.7667846679688,377.989501953125,162.2332000732422,105.4579849243164,125.6302490234375,93.54621887207033,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
115,1024,0.001,64,ICEH,477249.0,583873,0.16587652,70.57083,57.411865,5503.802734375,732.5630493164062,315.6890869140625,8352.669921875,2599.7919921875,332.7352905273437,646.1260375976562,509.3445434570313,950.760498046875,1086.8109130859375,1141.38232421875,340.8739624023437,55.09663772583008,47.56512451171875,20.995798110961918,40.869747161865234,30.460084915161133,35.090335845947266,32.161766052246094,18.26890754699707,38.60293960571289,19.781513214111328,4.577731132507324,4.76890754699707,11.105042457580566,0.7079831957817078
116,1024,0.001,64,MCN,118016.0,218113,0.21017095,91.05926,225.10223,1379.3214111328125,382.9957885742188,441.6827697753906,223.9832000732422,46.57352828979492,237.5756378173828,505.7731018066406,441.3676452636719,412.25,536.239501953125,499.7079772949219,327.6302490234375,161.87815856933594,94.60083770751952,110.64075469970705,93.78150939941406,49.04411697387695,42.11764526367188,37.55462265014648,22.25630187988281,35.84663772583008,22.03781509399414,14.565126419067385,4.409663677215576,17.195377349853516,0.8025209903717041
117,1024,0.001,64,SCARF,222208.0,218113,0.27848184,89.120834,112.15069,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1024,0.001,64,SUBTAB,156672.0,218113,0.22020704,69.04074,226.38754,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1024,0.001,128,CLIP,435969.0,862209,0.21177234,102.55,51.054962,878.4727172851562,289.81512451171875,254.4600830078125,166.18907165527344,100.9180679321289,1673.361328125,3629.22900390625,3493.07763671875,4825.611328125,8838.939453125,8104.166015625,4627.529296875,879.2794189453125,936.2100830078124,3234.558837890625,3517.911865234375,2315.720703125,253.760498046875,3618.829833984375,1189.350830078125,301.8067321777344,50.75210189819336,176.03781127929688,522.3151245117188,22.705883026123047,3.30042028427124
120,1024,0.001,128,CONTROL,,862209,,,226.31604,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1024,0.001,128,GMC,1331072.0,895233,0.40681133,93.57407,61.89954,1270.638671875,2560.268798828125,2139.100830078125,2832.838134765625,1121.9915771484375,211.22268676757807,459.7920227050781,433.7016906738281,411.2962036132813,489.52099609375,561.388671875,374.1302490234375,162.4495849609375,104.3781509399414,125.10504150390624,93.2079849243164,41.56512451171875,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
122,1024,0.001,128,ICEH,485505.0,911745,0.22430336,102.77038,53.03553,5503.802734375,732.5630493164062,315.6890869140625,208.0167999267578,3238.03564453125,282.8529357910156,696.7962036132812,660.6638793945312,1230.3634033203125,1257.86767578125,1081.857177734375,319.5735168457031,54.60504150390625,50.25840377807617,23.464284896850582,40.07983016967773,31.983192443847656,36.99159622192383,35.90126037597656,20.546218872070312,43.50840377807617,20.97479057312012,4.829832077026367,5.172268867492676,11.384453773498535,0.894957959651947
123,1024,0.001,128,MCN,449024.0,862209,0.19878252,95.111115,38.758682,1223.6197509765625,1394.142822265625,745.388671875,431.3466491699219,46.57352828979492,226.77520751953125,458.98529052734375,393.1890869140625,342.4117736816406,339.0546264648437,422.7962036132813,703.88232421875,111.85504150390624,116.36764526367188,112.84243774414062,94.80252075195312,33.831932067871094,63.28361511230469,38.28781509399414,21.72268867492676,81.66386413574219,21.62605094909668,12.636554718017578,9.886554718017578,10.842436790466309,1.0945378541946411
124,1024,0.001,128,SCARF,878592.0,862209,0.30012402,67.25,40.63552,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1024,0.001,128,SUBTAB,616448.0,862209,0.24652363,68.708336,81.54368,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1024,0.002,32,CLIP,29121.0,55809,0.20030852,117.35467,89.88042,619.9705810546875,340.69537353515625,568.0987548828125,426.441162109375,235.43907165527344,675.1470336914062,689.2080078125,3056.00634765625,3373.279296875,5983.11328125,4636.53369140625,3351.2646484375,2315.85302734375,926.1869506835938,741.1785888671875,1125.70166015625,1704.1890869140625,97.26680755615234,1029.254150390625,134.14076232910156,1258.27734375,31.207983016967773,23.331932067871094,38.409664154052734,36.300418853759766,15.065126419067385
127,1024,0.002,32,CONTROL,,55809,,,227.68105,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1024,0.002,32,GMC,1318688.0,483297,0.3840577,69.495834,228.5865,1207.36767578125,2576.6806640625,1821.6680908203125,3014.7080078125,1257.655517578125,211.22268676757807,468.0335998535156,427.7521057128906,407.9054565429688,463.2794189453125,539.8004150390625,373.4516906738281,160.24789428710938,103.13865661621094,122.93487548828124,93.21428680419922,41.57773208618164,43.66386413574219,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
129,1024,0.002,32,ICEH,473121.0,499809,0.22845262,88.50833,234.70308,16227.2314453125,732.5630493164062,315.6890869140625,203.8886566162109,46.57352828979492,197.8718414306641,579.9138793945312,497.5609130859375,639.0735473632812,1083.8067626953125,784.6743774414062,77.99579620361328,82.61764526367188,76.03571319580078,90.829833984375,69.85924530029297,33.947479248046875,36.10293960571289,36.41386413574219,21.5,43.16596603393555,21.352941513061523,4.445378303527832,4.714285850524902,11.376049995422363,0.6260504126548767
130,1024,0.002,32,MCN,32384.0,55809,0.20247623,87.21667,51.742588,4475.06103515625,2480.462158203125,1773.4874267578125,207.61764526367188,46.57352828979492,187.1302490234375,854.8634643554688,1575.8382568359375,491.5042114257813,352.2079772949219,496.8718566894531,313.3067321777344,150.239501953125,133.55462646484375,108.13235473632812,90.02520751953125,290.2142944335937,185.7436981201172,38.78361511230469,19.67436981201172,46.64285659790039,21.367647171020508,32.119747161865234,9.228991508483888,11.609243392944336,0.756302535533905
131,1024,0.002,32,SCARF,56832.0,55809,0.2969786,106.765335,81.8212,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1024,0.002,32,SUBTAB,40448.0,55809,0.21511045,57.816666,62.72475,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1024,0.002,64,CLIP,111489.0,218113,0.20667928,94.11111,69.99227,991.9012451171876,313.77099609375,131.18698120117188,140.05882263183594,109.20378112792967,1874.4559326171875,1905.56298828125,3343.359130859375,882.4328002929688,5352.9873046875,6795.86328125,2913.82568359375,188.8235321044922,753.0693359375,3930.449462890625,4303.751953125,381.3193359375,148.34873962402344,3934.573486328125,1391.388671875,3710.552490234375,46.00210189819336,396.1743774414063,745.7836303710938,115.97689056396484,3.8739495277404794
134,1024,0.002,64,CONTROL,,218113,,,49.46752,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1024,0.002,64,GMC,1322816.0,567361,0.3997843,127.7125,92.39999,1214.0440673828125,2985.170166015625,1745.8907470703125,2852.002197265625,1063.920166015625,211.22268676757807,484.40966796875,428.0651245117188,404.0777282714844,513.4832153320312,537.611328125,371.691162109375,159.33824157714844,104.78571319580078,125.65335845947266,93.21428680419922,41.56722640991211,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
136,1024,0.002,64,ICEH,477249.0,583873,0.26600638,77.083336,39.372345,16361.1767578125,732.5630493164062,315.6890869140625,208.0167999267578,46.57352828979492,316.42437744140625,704.5419921875,543.4705810546875,1125.5609130859375,1293.52099609375,1026.5125732421875,163.63865661621094,111.86134338378906,80.7100830078125,94.34033966064452,90.81932830810548,39.39075469970703,39.97058868408203,36.81512451171875,19.329832077026367,36.69537734985352,19.12394905090332,3.781512498855591,4.569327831268311,10.432772636413574,0.6008403301239014
137,1024,0.002,64,MCN,118016.0,218113,0.18800342,89.46667,41.283054,2790.29833984375,661.6806640625,515.2772827148438,2197.002197265625,46.57352828979492,773.3802490234375,1063.8172607421875,283.6806640625,417.7436828613281,522.7457885742188,550.4558715820312,324.1113586425781,351.6407470703125,103.53571319580078,291.0735168457031,84.7121810913086,35.707984924316406,36.75,37.51680755615234,19.68277359008789,44.09873962402344,20.878150939941406,4.457983016967773,5.224790096282959,12.277311325073242,0.7121848464012146
138,1024,0.002,64,SCARF,222208.0,218113,0.28813598,110.296295,144.04283,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1024,0.002,64,SUBTAB,156672.0,218113,0.24387683,66.6963,197.03171,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1024,0.002,128,CLIP,435969.0,862209,0.20997663,86.4,40.584396,1114.5419921875,342.45379638671875,148.9832000732422,96.12605285644533,93.64495849609376,2177.609130859375,2035.083984375,2614.088134765625,2924.1259765625,6791.40966796875,7783.22705078125,5551.0400390625,1040.670166015625,354.25421142578125,3845.5693359375,2071.029296875,2795.79833984375,2935.546142578125,4109.23095703125,1423.170166015625,3981.899169921875,2016.4559326171875,724.2227172851562,721.1974487304688,134.73739624023438,4.165966510772705
141,1024,0.002,128,CONTROL,,862209,,,47.65366,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1024,0.002,128,GMC,1331072.0,895233,0.40837073,145.43333,77.182785,1297.1029052734375,2373.0966796875,1854.8045654296875,2380.037841796875,1144.649169921875,211.22268676757807,447.7920227050781,432.3592529296875,417.079833984375,507.72900390625,537.7836303710938,372.55462646484375,162.63235473632812,104.3802490234375,125.44957733154295,93.55882263183594,41.563026428222656,43.659664154052734,40.10714340209961,22.52310943603516,46.14075469970703,22.390756607055664,4.455882549285889,4.852941036224365,11.445378303527832,0.7584033608436584
143,1024,0.002,128,ICEH,485505.0,911745,0.22618477,156.22084,33.271915,3200.07958984375,632.5630493164062,215.6890869140625,608.7731323242188,41.57352828979492,158.65756225585938,437.5399169921875,123.55252075195312,100.03150939941406,489.0504150390625,311.8592529296875,111.03571319580078,29.59663772583008,21.92436981201172,56.98109436035156,62.92436981201172,26.577730178833008,17.15546226501465,23.80041885375977,12.752099990844728,32.9810905456543,16.70168113708496,2.831932783126831,4.168067455291748,6.987395286560059,0.5659663915634155
144,1024,0.002,128,MCN,449024.0,862209,0.17589116,87.770836,56.719673,1219.0335693359375,732.5630493164062,3557.170166015625,195.84243774414065,46.57352828979492,190.88446044921875,430.91595458984375,401.08404541015625,342.5189208984375,357.1722717285156,428.01470947265625,329.9369812011719,161.1260528564453,102.47898864746094,107.09664154052734,87.4621810913086,41.54832077026367,43.65336227416992,40.10714340209961,21.91386604309082,45.985294342041016,22.390756607055664,4.455882549285889,4.852941036224365,11.096638679504396,0.7584033608436584
145,1024,0.002,128,SCARF,878592.0,862209,0.30177808,74.98333,59.24798,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1024,0.002,128,SUBTAB,616448.0,862209,0.2759456,87.576,54.976658,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1024,0.003,32,CLIP,29121.0,55809,0.19786608,101.916664,94.98693,637.6134643554688,463.72900390625,454.7794189453125,163.16175842285156,248.84243774414065,2360.49365234375,1297.495849609375,4336.84033203125,3210.92236328125,7753.9580078125,6501.53759765625,5368.67041015625,173.50840759277344,1137.004150390625,3788.4306640625,953.0525512695312,1785.5672607421875,137.9159698486328,351.9705810546875,76.33403015136719,686.0840454101562,1602.745849609375,165.89285278320312,66.10924530029297,65.33403015136719,35.2899169921875
148,1024,0.003,32,CONTROL,,55809,,,233.39575,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1024,0.003,32,GMC,1318688.0,483297,0.36648372,105.425,77.806335,1333.7037353515625,2395.960205078125,1777.754150390625,2676.254150390625,1685.607177734375,211.22268676757807,493.9810791015625,445.808837890625,417.0189208984375,511.55462646484375,535.0924072265625,367.44537353515625,160.37184143066406,103.98739624023438,123.96638488769533,92.69327545166016,41.58403396606445,43.670169830322266,40.10714340209961,22.52310943603516,46.14285659790039,22.390756607055664,4.455882549285889,4.855041980743408,11.445378303527832,0.7584033608436584
150,1024,0.003,32,ICEH,473121.0,499809,0.27577618,83.77778,57.08182,5233.443359375,732.5630493164062,315.6890869140625,8371.6298828125,46.57352828979492,175.989501953125,294.9264831542969,119.96638488769533,230.6239471435547,650.7731323242188,290.3214416503906,199.420166015625,44.34033584594727,19.888654708862305,81.90966033935547,93.78150939941406,39.84243774414063,40.89075469970703,37.71218490600586,19.47268867492676,44.436973571777344,20.97058868408203,4.273109436035156,5.0966386795043945,11.115546226501465,0.6470588445663452
